Timestamp,Score,Lives,Chaos,Level,Enemies,Bullets,AvgBtnFreq,GoalDist,StartDist,TimeElapsed,AtTower
1655496578195,0,3,0.25,0,0,0,0.5,842.4345671920163,0.0,102,0
1655496578297,0,3,0.55,0,0,0,0.5,842.4345671920163,0.0,204,0
1655496578408,0,3,0.9,0,0,0,0.5,842.4345671920163,0.0,315,0
1655496578527,0,3,1.25,0,0,0,0.5,842.4345671920163,0.0,434,0
1655496578639,0,3,1.6,0,0,0,0.5,842.4345671920163,0.0,546,0
1655496578743,0,3,1.9,0,0,0,0.5,842.4345671920163,0.0,650,0
1655496578846,0,3,2.2,0,0,0,0.5,842.4345671920163,0.0,753,0
1655496578956,0,3,2.55,0,0,0,0.5,842.4345671920163,0.0,863,0
1655496579070,0,3,2.9,0,0,0,0.5,842.4345671920163,0.0,977,0
1655496579285,0,3,3.55,0,0,0,1.2,825.4847060969695,17.0,106,0
1655496579387,0,3,3.85,0,0,0,1.2,821.4968046194701,21.0,208,0
1655496579489,0,3,4.15,0,0,0,1.2,821.4968046194701,21.0,310,0
1655496579601,0,3,4.5,0,0,0,1.3,821.4968046194701,21.0,422,0
1655496579704,0,3,4.8,0,0,0,1.9,814.5182625331367,28.0,525,0
1655496579819,0,3,5.15,0,0,0,2.6,804.549563420427,38.0,640,0
1655496579930,0,3,5.5,0,0,0,3.1,796.5751690832448,46.0,751,0
1655496580043,0,3,5.85,0,0,0,3.1,794.58165093337,48.0,864,0
1655496580157,0,3,6.2,0,0,0,3.1,794.58165093337,48.0,978,0
1655496580261,0,3,6.5,0,0,0,3.3,794.0484871845043,48.507731342539614,1082,0
1655496580366,0,3,6.8,0,0,0,3.8,785.4075375243098,58.52349955359812,1187,0
1655496580472,0,3,7.15,0,0,0,3.8,782.4736417285889,61.13100686231171,1293,0
1655496580572,0,3,7.45,0,0,0,3.8,782.4736417285889,61.13100686231171,1393,0
1655496580683,0,3,7.75,0,0,0,3.7,782.4736417285889,61.13100686231171,1504,0
1655496580795,0,3,8.1,0,0,0,3.1,782.4736417285889,61.13100686231171,1616,0
1655496580906,0,3,8.45,0,0,0,3.1,779.2432226205116,65.14598989960933,1727,0
1655496581012,0,3,8.75,0,0,0,3.8,770.7502838144142,76.15773105863909,1833,0
1655496581127,0,3,9.1,0,0,0,4.0,763.8023304494429,82.28000972289685,1948,0
1655496581239,0,3,9.45,0,0,0,4.0,764.0477733754611,80.65358020571684,2060,0
1655496581348,0,3,9.75,0,0,0,3.1,764.0477733754611,80.65358020571684,2169,0
1655496581452,0,3,10.1,0,0,0,2.5,761.0519036176179,83.5224520712844,2273,0
1655496581552,0,3,10.4,0,0,0,3.1,755.0602624956501,89.28605714219886,2373,0
1655496581656,0,3,10.7,0,0,0,3.7,744.075936984929,99.92497185388646,2477,0
1655496581764,1,3,11.05,0,0,0,4.9,735.8328614570023,108.93117092916977,2585,0
1655496581878,1,3,11.4,0,0,0,6.3,724.3976808356028,122.70289320142375,2699,0
1655496581982,1,3,11.7,0,0,0,6.2,717.3074654567594,130.29965464267357,2803,0
1655496582082,2,3,12.0,0,0,0,5.0,715.5480417134827,130.080744155313,2903,0
1655496582193,2,3,12.35,0,0,0,4.8,715.9567026014911,127.8827588066507,3014,0
1655496582298,2,3,12.65,0,0,0,4.8,716.1180070351534,127.283148923964,3119,0
1655496582409,2,3,13.0,0,0,0,4.8,716.1180070351534,127.283148923964,3230,0
1655496582532,2,3,13.35,0,0,0,4.4,716.1180070351534,127.283148923964,3353,0
1655496582649,2,3,13.7,0,0,0,4.0,715.1195704216184,128.2653499585917,3470,0
1655496582757,3,3,14.05,0,0,0,4.5,703.7741114874857,140.46351839534705,3578,0
1655496582857,4,3,14.35,0,0,0,4.5,695.449494931156,150.15325504297266,3678,0
1655496582961,4,3,14.65,0,0,0,4.3,683.187382787475,164.17368851311102,3782,0
1655496583076,4,3,15.0,0,0,0,5.1,672.3934859886731,172.93062192682936,3897,0
1655496583177,6,3,15.3,0,0,0,5.1,668.6733133601191,175.32826355154495,3998,0
1655496583287,6,3,15.65,0,0,0,5.1,669.0239158654944,174.1062893751975,4108,0
1655496583387,6,3,15.95,0,0,0,5.1,669.1965331649589,173.6663467687393,4208,0
1655496583496,6,3,16.3,0,0,0,5.1,669.1965331649589,173.6663467687393,4317,0
1655496583602,6,3,16.6,0,0,0,5.1,669.1965331649589,173.6663467687393,4423,0
1655496583710,6,3,16.95,0,0,0,4.9,669.1965331649589,173.6663467687393,4531,0
1655496583810,6,3,17.25,0,0,0,3.8,669.1965331649589,173.6663467687393,4631,0
1655496583922,6,3,17.6,0,0,0,2.7,669.1375045534363,173.80736463107655,4743,0
1655496584025,6,3,17.9,0,0,0,2.7,662.7254333432511,181.03314613628078,4846,0
1655496584126,6,3,18.2,0,0,0,2.5,651.3071472047577,194.05411616350733,4947,0
1655496584346,6,3,18.9,0,0,0,4.2,635.7082664241515,207.80038498520642,109,0
1655496584455,6,3,19.2,0,0,0,4.2,636.1359917501918,206.64220285314423,218,0
1655496584565,6,3,19.55,0,0,0,4.2,636.2585952268149,206.40009689920205,328,0
1655496584675,6,3,19.9,0,0,0,4.2,636.2585952268149,206.40009689920205,438,0
1655496584788,6,3,20.25,0,0,0,4.6,633.2645576692257,209.3800372528384,551,0
1655496584894,6,3,20.55,0,0,0,5.2,623.284846599049,219.3171219946131,657,0
1655496585007,6,3,20.9,0,0,0,6.2,612.8890601079448,230.09780529157595,770,0
1655496585111,7,3,21.2,0,0,0,6.2,603.4774229414055,240.3518254559345,874,0
1655496585228,9,3,21.55,0,0,0,6.4,590.2169092799697,254.566297847928,991,0
1655496585341,9,3,21.9,0,0,0,6.2,580.4963393510764,263.05892875931806,1104,0
1655496585450,9,3,22.25,0,0,0,5.9,577.4989177479036,266.02443496791795,1213,0
1655496585553,9,3,22.55,0,0,0,5.9,577.4989177479036,266.02443496791795,1316,0
1655496585658,9,3,22.85,0,0,0,5.9,577.4989177479036,266.02443496791795,1421,0
1655496585768,10,3,23.2,0,0,0,6.6,574.3483263665004,269.6145396672813,1531,0
1655496585869,11,3,23.5,0,0,0,7.4,565.1070695009929,280.0607077045975,1632,0
1655496585973,12,3,23.8,0,0,0,8.0,554.0009025263407,292.85662020859286,1736,0
1655496586083,12,3,24.15,0,0,0,7.4,547.0146250330059,299.0802567873714,1846,0
1655496586194,12,3,24.5,0,0,0,6.2,547.0584977861142,298.30353668704635,1957,0
1655496586296,12,3,24.8,0,0,0,4.8,547.0584977861142,298.30353668704635,2059,0
1655496586396,12,3,25.1,0,0,0,3.6,547.0584977861142,298.30353668704635,2159,0
1655496586499,12,3,25.4,0,0,0,3.6,547.0584977861142,298.30353668704635,2262,0
1655496586609,12,3,25.75,0,0,0,4.3,543.0230197698805,302.8035666896941,2372,0
1655496586716,12,3,26.05,0,0,0,5.5,532.0338335106143,315.8543968349974,2479,0
1655496586827,12,3,26.4,0,0,0,6.2,523.1873469418006,326.45520366506645,2590,0
1655496586939,12,3,26.75,0,0,0,5.3,519.0780288164776,329.19599025504544,2702,0
1655496587045,12,3,27.05,0,0,0,4.1,519.0616533707725,328.9756829919196,2808,0
1655496587154,12,3,27.4,0,0,0,3.6,519.0616533707725,328.9756829919196,2917,0
1655496587257,12,3,27.7,0,0,0,3.6,519.0616533707725,328.9756829919196,3020,0
1655496587369,12,3,28.05,0,1,0,3.6,519.0616533707725,328.9756829919196,3132,0
1655496587475,12,3,28.35,0,1,0,4.2,519.3476677525374,331.5569332708939,3238,0
1655496587583,12,3,28.7,0,1,0,4.9,519.7018375953658,333.6495167087763,3346,0
1655496587697,12,3,29.05,0,1,0,4.4,519.7547498580461,333.9236439667008,3460,0
1655496587802,12,3,29.35,0,1,0,3.2,519.5546169557152,332.8438072129328,3565,0
1655496587910,12,3,29.7,0,0,0,1.8,519.5546169557152,332.8438072129328,3673,0
1655496588028,12,3,30.05,0,0,0,1.5,519.5546169557152,332.8438072129328,3791,0
1655496588148,12,3,30.4,0,0,0,2.0,519.9855767230472,335.04775778984106,3911,0
1655496588258,12,3,30.75,0,0,0,2.7,520.8617858895007,338.6812660895196,4021,0
1655496588379,12,3,31.1,0,0,0,3.1,521.1237856786043,339.6498196672567,4142,0
1655496588488,12,3,31.45,0,0,0,3.1,520.5391435809606,337.4270291485257,4251,0
1655496588592,12,3,31.75,0,0,0,2.5,520.5391435809606,337.4270291485257,4355,0
1655496588707,12,3,32.1,0,0,0,1.8,520.5391435809606,337.4270291485257,4470,0
1655496588822,12,3,32.45,0,0,0,1.6,520.5391435809606,337.4270291485257,4585,0
1655496588940,12,3,32.8,0,0,0,2.2,514.5570910987428,343.13991315496946,4703,0
1655496589048,12,3,33.15,0,0,0,2.9,505.58480989839876,351.7271669916897,4811,0
1655496589156,12,3,33.45,0,0,0,4.1,494.7403359339119,366.824208579532,4919,0
1655496589265,14,3,33.8,0,0,0,5.0,485.9711925618637,379.5260201883396,5028,0
1655496589373,14,3,34.1,0,0,0,5.5,476.1858880731347,389.2980863040557,5136,0
1655496589480,14,3,34.45,0,0,0,6.5,465.14513863954335,395.98989886106943,5243,0
1655496589588,14,3,34.75,0,0,0,7.3,456.5303932927138,401.9203901271992,5351,0
1655496589701,14,3,35.1,0,0,0,7.3,454.5415272557613,403.84155308734637,5464,0
1655496589918,14,3,35.75,0,0,0,7.3,454.5415272557613,403.84155308734637,106,0
1655496590018,14,3,36.05,0,0,0,6.7,454.5415272557613,403.84155308734637,206,0
1655496590129,14,3,36.4,0,0,0,6.0,454.5415272557613,403.84155308734637,317,0
1655496590240,14,3,36.75,0,0,0,4.8,454.5415272557613,403.84155308734637,428,0
1655496590342,14,3,37.05,0,0,0,3.4,454.5415272557613,403.84155308734637,530,0
1655496590445,14,3,37.35,0,0,0,2.2,454.5415272557613,403.84155308734637,633,0
1655496590555,14,3,37.7,0,0,0,1.2,457.5248627123995,400.9600977653512,743,0
1655496590656,14,3,38.0,0,0,0,0.6,463.49217900629134,395.2024797493052,844,0
1655496590769,14,3,38.35,0,0,0,0.6,464.4868135910857,394.2435795292043,957,0
1655496590876,14,3,38.65,0,0,0,0.7,464.4868135910857,394.2435795292043,1064,0
1655496590995,14,3,39.0,0,2,0,1.3,455.53594808752473,402.88087569404433,1183,0
1655496591102,14,3,39.35,0,2,0,1.3,452.55275935519387,405.76347790307597,1290,0
1655496591206,14,3,39.65,0,2,0,1.3,452.55275935519387,405.76347790307597,1394,0
1655496591306,14,3,39.95,0,2,0,1.7,449.5697943590071,408.64777009057576,1494,0
1655496591414,14,3,40.3,0,2,0,2.1,441.61634933503086,416.3472108709268,1602,0
1655496591537,14,3,42.65,0,2,1,2.5,439.6282520493878,418.2738337500925,1725,0
1655496591652,14,3,43.0,0,2,0,2.4,439.6282520493878,418.2738337500925,1840,0
1655496591766,24,3,55.35,0,1,0,2.6,441.1949682396662,418.6800687876126,1954,0
1655496591873,24,3,55.7,0,1,0,2.9,440.6222872256917,417.31043600657773,2061,0
1655496591978,24,3,56.0,0,1,0,2.8,440.6222872256917,417.31043600657773,2166,0
1655496592078,24,3,56.3,0,1,0,2.2,440.6222872256917,417.31043600657773,2266,0
1655496592199,24,3,56.65,0,1,0,2.7,435.65238436166055,422.1291271637152,2387,0
1655496592302,24,3,57.0,0,1,0,3.4,427.7019990600932,429.84764742871397,2490,0
1655496592402,24,3,57.3,0,1,0,3.6,417.76668129471506,439.50995438101285,2590,0
1655496592506,24,3,57.6,0,1,0,3.7,406.8414924758781,450.1555286787001,2694,0
1655496592606,24,3,57.9,0,1,0,3.3,402.8697059844535,454.03083595720676,2794,0
1655496592706,24,3,58.2,0,1,0,3.5,397.9057677390465,458.8779794237243,2894,0
1655496592820,24,3,58.55,0,1,0,3.3,388.97300677553443,467.6109494013159,3008,0
1655496592941,24,3,58.9,0,1,0,3.6,382.0274859221519,474.4101600935629,3129,0
1655496593045,24,3,59.2,0,1,0,3.6,378.05951912364276,478.29802424848043,3233,0
1655496593153,24,3,59.55,0,1,0,4.0,375.08399059410675,481.2151286067387,3341,0
1655496593257,24,3,59.85,0,1,0,3.8,367.1511950137164,488.9989775040434,3445,0
1655496593359,24,3,60.15,0,1,0,3.2,365.168454278296,490.94602554659707,3547,0
1655496593468,24,3,60.5,0,1,0,3.2,357.23941551850066,498.738408386601,3656,0
1655496593582,24,3,60.85,0,1,0,2.7,354.26684857604164,501.66223696826137,3770,0
1655496593685,24,3,61.15,0,1,0,2.9,353.2760959929216,502.6370459884548,3873,0
1655496593787,24,3,61.45,0,1,0,2.4,353.2760959929216,502.6370459884548,3975,0
1655496593887,24,3,61.75,0,1,0,2.2,353.2760959929216,502.6370459884548,4075,0
1655496593987,24,3,62.05,0,1,0,1.9,351.2947480393067,504.5869597997951,4175,0
1655496594096,24,3,61.2,0,1,0,2.2,344.361728419405,511.414704520705,4284,1
1655496594201,24,3,60.1,0,1,0,1.8,343.3715189120961,512.3904761019667,4389,1
1655496594303,24,3,59.2,0,1,0,1.5,343.3715189120961,512.3904761019667,4491,1
1655496594415,24,3,58.15,0,1,0,1.4,343.3715189120961,512.3904761019667,4603,1
1655496594529,24,3,57.1,0,1,0,0.8,343.3715189120961,512.3904761019667,4717,1
1655496594633,24,3,56.2,0,1,0,0.8,343.3715189120961,512.3904761019667,4821,1
1655496594734,24,3,55.3,0,1,0,0.6,343.3715189120961,512.3904761019667,4922,1
1655496594957,24,3,53.2,0,1,0,0.6,343.3715189120961,512.3904761019667,115,1
1655496595059,24,3,51.5,0,1,0,0.8,338.4213350248474,517.2707221562033,217,1
1655496595175,24,3,49.45,0,1,0,0.6,332.4830822763769,523.1300029629347,333,1
1655496595287,24,3,48.4,0,1,0,0.6,332.4830822763769,523.1300029629347,445,1
1655496595393,24,3,47.5,0,1,0,0.6,332.4830822763769,523.1300029629347,551,1
1655496595507,24,3,46.45,0,1,0,0.6,332.4830822763769,523.1300029629347,665,1
1655496595607,24,3,44.75,0,1,0,1.0,336.44167399417097,519.2234586379934,765,1
1655496595721,24,3,43.3,0,1,0,1.0,338.4213350248474,517.2707221562033,879,1
1655496595830,24,3,42.25,0,1,0,1.0,338.4213350248474,517.2707221562033,988,1
1655496595939,24,3,41.35,0,1,0,1.0,338.4213350248474,517.2707221562033,1097,1
1655496596051,24,3,40.3,0,1,0,1.0,338.4213350248474,517.2707221562033,1209,1
1655496596154,24,3,39.4,0,1,0,0.5,338.4213350248474,517.2707221562033,1312,1
1655496596276,24,3,38.35,0,1,0,0.4,338.4213350248474,517.2707221562033,1434,1
1655496596383,24,3,37.3,0,1,0,0.8,339.4849039353591,518.831379158971,1541,1
1655496596486,24,3,37.6,0,1,0,1.4,340.6890077475351,520.4815078367337,1644,0
1655496596594,24,3,39.95,0,1,1,1.5,340.3307215048327,520.0009615375726,1752,0
1655496596702,24,3,39.45,0,1,0,1.5,338.5646171707847,517.4881641158569,1860,1
1655496596817,24,3,38.4,0,1,0,1.5,338.4213350248474,517.2707221562033,1975,1
1655496596928,24,3,37.35,0,1,0,1.5,338.4213350248474,517.2707221562033,2086,1
1655496597033,24,3,36.45,0,1,0,1.6,338.5646171707847,517.4881641158569,2191,1
1655496597145,24,3,36.2,0,1,0,2.3,340.6890077475351,520.4815078367337,2303,1
1655496597264,24,3,36.55,0,1,0,2.5,341.05864598335575,520.9692889221014,2422,0
1655496597384,24,3,38.3,0,1,1,3.2,339.16662571662323,518.376311187153,2542,0
1655496597489,24,3,37.25,0,1,0,2.8,338.4213350248474,517.2707221562033,2647,1
1655496597597,24,3,36.35,0,1,0,2.2,338.4213350248474,517.2707221562033,2755,1
1655496597709,24,3,35.3,0,1,0,2.1,338.4213350248474,517.2707221562033,2867,1
1655496597827,24,3,34.25,0,1,0,1.7,338.4213350248474,517.2707221562033,2985,1
1655496597937,24,3,33.2,0,1,0,1.7,338.4213350248474,517.2707221562033,3095,1
1655496598043,24,3,32.3,0,1,0,2.0,339.16662571662323,518.376311187153,3201,1
1655496598158,24,3,32.45,0,1,0,2.6,341.05864598335575,520.9692889221014,3316,0
1655496598261,24,3,32.75,0,1,0,2.0,340.872410147844,520.7244952947768,3419,0
1655496598370,24,3,34.5,0,1,1,2.4,338.85985303662045,517.9285665031423,3528,0
1655496598478,24,3,33.6,0,1,1,1.7,338.4213350248474,517.2707221562033,3636,1
1655496598590,44,3,32.55,0,0,0,1.7,338.4213350248474,517.2707221562033,3748,1
1655496598698,44,3,31.5,0,0,0,1.7,338.4213350248474,517.2707221562033,3856,1
1655496598804,44,3,30.6,0,0,0,1.7,338.4213350248474,517.2707221562033,3962,1
