Timestamp,Score,Lives,Chaos,Level,Enemies,Bullets,AvgBtnFreq,GoalDist,StartDist,TimeElapsed,AtTower
1.65644E+12,0,3,0.05,0,0,0,0.2,842.4345672,0,101,0
1.65644E+12,0,3,0.3,0,0,0,0.4,842.4345672,0,208,0
1.65644E+12,0,3,0.6,0,0,0,0.4,842.4345672,0,320,0
1.65644E+12,0,3,0.9,0,0,0,0.4,842.4345672,0,433,0
1.65644E+12,0,3,1.2,0,0,0,0.4,842.4345672,0,541,0
1.65644E+12,0,3,1.5,0,0,0,0.4,842.4345672,0,647,0
1.65644E+12,0,3,1.85,0,0,0,0.4,842.4345672,0,761,0
1.65644E+12,0,3,2.2,0,0,0,0.4,842.4345672,0,876,0
1.65644E+12,0,3,2.55,0,0,0,1.1,834.4579079,8,992,0
1.65644E+12,0,3,2.85,0,0,0,1.6,823.4907407,19,1094,0
1.65644E+12,0,3,5.15,0,0,1,1.5,819.5028981,23,1198,0
1.65644E+12,0,3,5.4,0,0,1,1.8,819.5028981,23,1303,0
1.65644E+12,0,3,5.7,0,0,0,2.1,819.5028981,23,1407,0
1.65644E+12,0,3,6,0,0,0,2.1,819.5028981,23,1507,0
1.65644E+12,0,3,6.35,0,0,0,2.5,816.5120942,26,1621,0
1.65644E+12,0,3,6.7,0,0,0,3.1,807.5400919,35,1736,0
1.65644E+12,0,3,7,0,0,0,3.1,804.5495634,38,1836,0
1.65644E+12,0,3,9.3,0,0,1,3.4,804.5495634,38,1949,0
1.65644E+12,0,3,9.6,0,0,0,2.9,804.5495634,38,2057,0
1.65644E+12,0,3,9.9,0,0,0,2.4,804.5495634,38,2167,0
1.65644E+12,0,3,10.2,0,0,0,2.9,802.0280544,40.60788101,2280,0
1.65644E+12,0,3,10.5,0,0,0,3.6,790.3398003,54.08326913,2389,0
1.65644E+12,0,3,10.8,0,0,0,4.3,778.9274677,67.23094526,2503,0
1.65644E+12,0,3,11.1,0,0,0,4.9,767.0436754,77.79460136,2614,0
1.65644E+12,0,3,11.4,0,0,0,4.5,762.0505233,82.56512581,2731,0
1.65644E+12,0,3,11.7,0,0,0,3.9,762.0505233,82.56512581,2846,0
1.65644E+12,0,3,12,0,0,0,3.9,762.0505233,82.56512581,2951,0
1.65644E+12,0,3,12.3,0,0,0,4.1,757.0574615,87.36131867,3059,0
1.65644E+12,0,3,12.6,0,0,0,4.3,748.0701839,96.04686356,3167,0
1.65644E+12,0,3,12.9,0,0,0,4.3,745.0744929,98.95453501,3282,0
1.65644E+12,0,3,13.25,0,0,0,3.7,745.0744929,98.95453501,3397,0
1.65644E+12,0,3,13.6,0,0,0,3.2,744.5649737,102.1812116,3512,0
1.65644E+12,0,3,13.95,0,0,0,3.4,737.2991252,111.6154111,3627,0
1.65644E+12,1,3,14.25,0,0,0,2.9,732.4616031,114.4901743,3732,0
1.65644E+12,1,3,14.55,0,0,0,3.5,723.8957107,120.3037822,3837,0
1.65644E+12,1,3,14.85,0,0,0,3.5,721.467948,121.3424905,3937,0
1.65644E+12,1,3,15.2,0,0,0,3.5,722.1744941,120.266371,4052,0
1.65644E+12,1,3,15.5,0,0,0,3,723.018672,120.0166655,4152,0
1.65644E+12,1,3,15.8,0,0,0,2.6,723.8957107,120.503112,4256,0
1.65644E+12,1,2,16.1,0,0,0,2.6,724.5419243,121.1981848,4356,0
1.65644E+12,1,2,16.4,0,0,0,2.6,724.5419243,121.1981848,4456,0
1.65644E+12,1,2,16.7,0,0,0,1.9,724.5419243,121.1981848,4556,0
1.65644E+12,1,2,17.05,0,0,0,0.7,724.5419243,121.1981848,4669,0
1.65644E+12,1,2,17.4,0,0,0,0.6,724.5419243,121.1981848,4783,0
1.65644E+12,1,2,17.75,0,0,0,0,724.5419243,121.1981848,4898,0
1.65644E+12,1,2,18.1,0,0,0,0,724.5419243,121.1981848,5008,0
1.65644E+12,1,2,18.4,0,0,0,0,724.5419243,121.1981848,5111,0
1.65644E+12,1,2,18.75,0,0,0,0,724.5419243,121.1981848,5227,0
1.65644E+12,1,2,19.1,0,0,0,0,724.5419243,121.1981848,5342,0
1.65644E+12,1,2,19.45,0,0,0,0,724.5419243,121.1981848,5454,0
1.65644E+12,1,2,19.8,0,0,0,0,724.5419243,121.1981848,5569,0
1.65644E+12,1,2,20.1,0,0,0,0,724.5419243,121.1981848,5676,0
1.65644E+12,1,2,20.35,0,0,0,0,724.5419243,121.1981848,5776,0
1.65644E+12,1,2,20.7,0,0,0,0,724.5419243,121.1981848,5887,0
1.65644E+12,1,2,20.9,0,0,0,0,724.5419243,121.1981848,6001,0
1.65644E+12,1,2,0.15,0,0,0,0.4,842.4345672,0,104,1
1.65644E+12,1,2,0.45,0,0,0,0.5,842.4345672,0,205,0
1.65644E+12,1,2,0.8,0,0,0,0.5,842.4345672,0,319,0
1.65644E+12,1,2,1.1,0,0,0,0.7,841.4374605,1,432,0
1.65644E+12,1,2,1.35,0,0,0,1.2,832.463813,10,533,0
1.65644E+12,1,2,1.6,0,0,0,1.7,822.493769,20,633,0
1.65644E+12,1,2,1.85,0,0,0,2.2,812.5244612,30,737,0
1.65644E+12,1,2,2.1,0,0,0,2.4,804.5495634,38,838,0
1.65644E+12,1,2,2.4,0,0,0,2.7,799.565507,43,957,0
1.65644E+12,1,2,2.7,0,0,0,3.3,794.5816509,48,1075,0
1.65644E+12,1,2,2.95,0,0,0,3.4,793.9773297,48.66210024,1177,0
1.65644E+12,1,2,3.2,0,0,0,4.1,787.2871141,57.24508713,1286,0
1.65644E+12,1,2,3.5,0,0,0,5.3,775.78992,71.1758386,1393,0
1.65644E+12,1,2,3.75,0,0,0,5.6,766.8930825,78.77182237,1499,0
1.65644E+12,1,2,4.05,0,0,0,5.1,762.0505233,82.56512581,1609,0
1.65644E+12,1,2,4.35,0,0,0,4.6,762.0505233,82.56512581,1721,0
1.65644E+12,1,2,4.65,0,0,0,4.1,762.0505233,82.56512581,1830,0
1.65644E+12,1,2,4.95,0,0,0,4.3,759.0546752,85.44003745,1936,0
1.65644E+12,1,2,5.25,0,0,0,4.3,749.0687552,95.07891459,2045,0
1.65644E+12,1,2,5.55,0,0,0,3.7,747.0716164,97.01546269,2161,0
1.65644E+12,1,2,5.85,0,0,0,3.5,746.774397,98.67117107,2276,0
1.65644E+12,1,2,6.15,0,0,0,3.6,744.3251977,104.7854952,2383,0
1.65644E+12,1,2,6.4,0,0,0,3.1,735.1965724,115.0391238,2484,0
1.65644E+12,1,2,6.65,0,0,0,3,725.3971326,121.7579566,2585,0
1.65644E+12,2,2,6.9,0,0,0,3,721.8012192,122.7232659,2692,0
1.65644E+12,2,2,7.15,0,0,0,3,722.1087176,121.3960461,2795,0
1.65644E+12,2,2,7.45,0,0,0,3,722.1087176,121.3960461,2912,0
1.65644E+12,2,2,7.7,0,0,0,2.6,722.1087176,121.3960461,3012,0
1.65644E+12,2,2,7.95,0,0,0,2.3,722.1087176,121.3960461,3113,0
1.65644E+12,2,2,8.2,0,0,0,2.3,722.1087176,121.3960461,3217,0
1.65644E+12,2,2,8.5,0,0,0,2.3,721.8012192,122.7232659,3327,0
1.65644E+12,2,2,8.8,0,0,0,2,721.3667583,125.8650071,3432,0
1.65644E+12,2,2,9.05,0,0,0,2,716.2520506,131.91285,3535,0
1.65644E+12,4,2,9.35,0,0,0,1.7,709.5139181,136.1249426,3646,0
1.65644E+12,4,2,9.6,0,0,0,1.7,710.0176054,133.555232,3747,0
1.65644E+12,4,2,9.9,0,0,0,1.7,710.1274533,133.1803289,3854,0
1.65644E+12,4,2,10.2,0,0,0,1.7,710.1274533,133.1803289,3966,0
1.65644E+12,4,2,10.5,0,0,0,1.7,710.1274533,133.1803289,4076,0
1.65644E+12,4,2,10.8,0,0,0,2.4,703.0277377,140.4279175,4191,0
1.65644E+12,5,2,11.1,0,0,0,2.9,695.4861609,149.896631,4306,0
1.65644E+12,5,2,11.4,0,0,0,2.6,695.6471807,148.9328708,4412,0
1.65644E+12,5,2,11.7,0,0,0,2.1,696.1501275,146.9727866,4523,0
1.65644E+12,5,2,12,0,0,0,1.4,696.1501275,146.9727866,4641,0
1.65644E+12,5,2,12.3,0,0,0,1.3,696.1501275,146.9727866,4757,0
1.65644E+12,5,2,12.6,0,0,0,1.3,696.1501275,146.9727866,4860,0
1.65644E+12,5,2,12.9,0,0,0,1.6,694.1534413,148.946299,4970,0
1.65644E+12,5,2,13.2,0,0,0,1.9,685.1685924,157.8353573,5082,0
1.65644E+12,5,2,13.5,0,0,0,1.9,683.1720135,159.81239,5198,0
1.65644E+12,5,2,13.8,0,0,0,1.3,683.1141925,159.9656213,5309,0
1.65644E+12,6,2,14.1,0,0,0,1.9,677.5381908,167.1466422,5418,0
1.65644E+12,6,2,14.35,0,0,0,2.6,667.2997827,178.5077029,5521,0
1.65644E+12,7,2,14.65,0,0,0,2.5,663.5096081,181.0331461,5627,0
1.65644E+12,7,2,14.95,0,0,0,2.5,664.0880966,178.8994131,5746,0
1.65644E+12,7,2,15.25,0,0,0,2.5,664.2055405,178.6197078,5857,0
1.65644E+12,7,2,15.6,0,0,0,2.5,664.2055405,178.6197078,5971,0
1.65644E+12,7,2,15.95,0,0,0,3,660.8751773,182.4828759,6085,0
1.65644E+12,7,2,16.25,0,0,0,3.9,651.4798539,192.9818644,6188,0
1.65644E+12,7,2,16.6,0,0,0,4.8,640.4131479,204.1592516,6300,0
1.65644E+12,7,2,16.95,0,0,0,4.8,635.7562426,207.63911,6413,0
1.65644E+12,7,2,17.3,0,0,0,3.8,636.2585952,206.4000969,6529,0
1.65644E+12,7,2,17.6,0,0,0,3.7,628.2746215,214.3478481,6629,0
1.65644E+12,7,2,17.95,0,0,0,4.4,617.2973352,225.2820454,6745,0
1.65644E+12,7,2,18.65,0,0,0,4.7,610.0631115,232.6907819,117,0
1.65644E+12,8,2,19,0,0,0,5.4,609.5982283,233.9444378,232,0
1.65644E+12,9,2,19.3,0,0,0,5.6,606.3299432,238.100819,332,0
1.65644E+12,10,2,19.65,0,0,0,5.8,596.4830257,247.2569514,446,0
1.65644E+12,10,2,20,0,0,0,6.3,586.1919481,258.6832039,562,0
1.65644E+12,10,2,20.35,0,0,0,6.3,581.2202681,263.4103263,676,0
1.65644E+12,10,2,20.7,0,0,0,6.2,581.4954858,262.0706012,789,0
1.65644E+12,10,2,21.05,0,0,0,5.8,580.4963394,263.0589288,904,0
1.65644E+12,10,2,21.4,0,0,0,5.8,573.5023976,269.9796289,1017,0
1.65644E+12,10,2,21.75,0,0,0,5.9,565.5095048,277.8938646,1134,0
1.65644E+12,12,2,22.1,0,0,0,6.3,565.19908,279.3313445,1244,0
1.65644E+12,13,2,22.4,0,0,0,6.6,562.0435926,283.7833681,1349,0
1.65644E+12,13,2,22.75,0,0,0,7,551.0081669,295.3675676,1461,0
1.65644E+12,13,2,23.05,0,0,0,6.7,542.0332093,303.5918312,1561,0
1.65644E+12,13,2,23.4,0,0,0,5.3,538.0594763,307.1481727,1677,0
1.65644E+12,13,2,23.7,0,0,0,5.3,538.0334562,307.5191051,1794,0
1.65644E+12,13,2,23.95,0,0,0,5.8,538.0148697,309.5609795,1903,0
1.65644E+12,13,2,24.25,0,0,0,6.5,536.2387528,314.3501233,2020,0
1.65644E+12,13,2,24.55,0,0,0,6.4,526.3078947,324.53043,2123,0
1.65644E+12,13,2,24.9,0,0,0,6.2,523.0774321,325.2967876,2237,0
1.65644E+12,13,2,25.25,0,0,0,5.6,523.0611819,325.0738378,2348,0
1.65644E+12,13,2,25.55,0,0,0,5.1,523.1873469,326.4552037,2451,0
1.65644E+12,13,2,25.9,0,0,0,4.4,523.6458727,329.528451,2567,0
1.65644E+12,13,2,26.2,0,0,0,3.7,523.859714,330.6433123,2667,0
1.65644E+12,13,2,26.55,0,0,0,3.7,523.5503796,328.9878417,2780,0
1.65644E+12,13,2,26.85,0,0,0,3.7,523.5971734,329.2567387,2881,0
1.65644E+12,13,2,27.15,0,1,0,3.8,524.1039973,331.8026522,2982,0
1.65644E+12,13,2,27.5,0,1,0,3.6,524.9323766,335.2163481,3098,0
1.65644E+12,13,2,27.85,0,1,0,3.4,521.7748557,337.4151745,3212,0
1.65644E+12,13,2,28.15,0,1,0,3.9,510.5692901,346.9538874,3325,0
1.65644E+12,13,2,28.4,0,1,0,3.9,506.0770692,348.7606629,3448,0
1.65644E+12,13,2,28.65,0,1,0,3.4,505.5699754,346.365414,3575,0
1.65644E+12,13,2,28.9,0,1,0,2.7,505.1197878,343.2928779,3686,0
1.65644E+12,13,2,29.2,0,0,0,2.3,505.0633624,342.6499672,3802,0
1.65644E+12,13,2,29.4,0,0,0,2.4,505.0089108,341.6343074,3902,0
1.65644E+12,13,2,29.65,0,0,0,2.8,505.0633624,339.6483476,4002,0
1.65644E+12,13,2,29.95,0,0,0,2.8,505.3958844,337.8771966,4116,0
1.65644E+12,13,2,30.2,0,0,0,2.2,505.8903043,336.7209527,4221,0
1.65644E+12,13,2,30.45,0,0,0,2.3,506.6616228,335.788624,4321,0
1.65644E+12,13,2,30.7,0,0,0,2.3,507.6701685,335.2148565,4428,0
1.65644E+12,13,2,30.95,0,0,0,2.6,508.7917059,335.0059701,4536,0
1.65644E+12,13,2,31.2,0,0,0,3.1,516.0474784,329.0972501,4639,0
1.65644E+12,13,0,31.5,0,0,0,3.2,523.4625106,323.5011592,4749,0
1.65644E+12,13,0,31.8,0,0,0,3.2,523.4625106,323.5011592,4864,0
1.65644E+12,13,0,32.1,0,0,0,3.1,523.4625106,323.5011592,4973,0
1.65644E+12,13,0,32.4,0,0,0,2.6,523.4625106,323.5011592,5075,0
1.65644E+12,13,0,32.7,0,0,0,2,523.4625106,323.5011592,5182,0
1.65644E+12,13,0,33,0,0,0,1.9,523.4625106,323.5011592,5284,0
