Timestamp,Score,Lives,Chaos,Level,Enemies,Bullets,AvgBtnFreq,GoalDist,StartDist,TimeElapsed,AtTower
1656361148825,0,3,0.35,0,0,0,0.7142857142857143,842.4345671920163,0.0,113,0
1656361148938,0,3,0.7,0,0,0,0.625,842.4345671920163,0.0,226,0
1656361149055,0,3,1.05,0,0,0,0.5555555555555556,842.4345671920163,0.0,343,0
1656361149156,0,3,1.35,0,0,0,0.5,842.4345671920163,0.0,444,0
1656361149263,0,3,1.7,0,0,0,0.5,842.4345671920163,0.0,551,0
1656361149370,0,3,2.0,0,0,0,0.5,842.4345671920163,0.0,658,0
1656361149594,0,3,2.7,0,0,0,1.3,830.469746589242,12.0,106,0
1656361149700,0,3,3.0,0,0,0,1.3,830.469746589242,12.0,212,0
1656361149817,0,3,3.35,0,0,0,1.2,830.469746589242,12.0,329,0
1656361149928,0,3,3.7,0,0,0,1.1,828.4757087567505,14.0,440,0
1656361150038,0,3,4.05,0,0,0,1.8,820.4998476538556,22.0,550,0
1656361150140,0,3,4.35,0,0,0,2.4,809.5338164647602,33.0,652,0
1656361150243,0,3,4.65,0,0,0,2.6,802.555917055005,40.0,755,0
1656361150359,0,3,5.0,0,0,0,3.3,794.58165093337,48.0,871,0
1656361150461,0,3,5.3,0,0,0,3.6,794.58165093337,48.0,973,0
1656361150570,0,3,5.65,0,0,0,2.9,794.58165093337,48.0,1082,0
1656361150670,0,3,5.95,0,0,0,3.1,794.2694756818998,48.166378315169176,1182,0
1656361150771,0,3,6.25,0,0,0,4.3,789.7138722347481,53.36665625650534,1283,0
1656361150886,0,3,6.6,0,0,0,4.9,785.5927698241628,57.723478758647246,1398,0
1656361150995,0,3,6.95,0,0,0,4.6,785.9974554666193,56.568542494923804,1507,0
1656361151103,0,3,7.25,0,0,0,3.9,785.9974554666193,56.568542494923804,1615,0
1656361151221,0,3,7.6,0,0,0,3.3,785.9974554666193,56.568542494923804,1733,0
1656361151326,0,3,7.95,0,0,0,3.1,785.9974554666193,56.568542494923804,1838,0
1656361151428,0,3,8.25,0,0,0,2.4,785.9974554666193,56.568542494923804,1940,0
1656361151542,0,3,8.55,0,0,0,2.2,785.9974554666193,56.568542494923804,2054,0
1656361151652,0,3,8.9,0,0,0,3.3,785.5927698241628,57.723478758647246,2164,0
1656361151752,0,3,9.2,0,0,0,3.5,781.0249675906655,64.62197768561406,2264,0
1656361151862,0,3,9.55,0,0,0,2.3,781.1843572422582,63.56886030125127,2374,0
1656361151965,0,3,9.85,0,0,0,1.7,781.475527447917,62.0966987850401,2477,0
1656361152065,0,3,10.15,0,0,0,1.7,781.475527447917,62.0966987850401,2577,0
1656361152180,0,3,10.5,0,0,0,2.8,777.1357667743777,67.67569726275453,2692,0
1656361152290,0,3,10.85,0,0,0,4.2,768.6663775657161,78.79086241436883,2802,0
1656361152393,0,3,11.15,0,0,0,4.3,764.5887783638993,83.25863318599458,2905,0
1656361152493,0,3,11.45,0,0,0,4.3,765.0464038213629,79.6994353806851,3005,0
1656361152605,0,3,11.8,0,0,0,4.2,765.0464038213629,79.6994353806851,3117,0
1656361152714,0,3,12.15,0,0,0,3.1,765.0464038213629,79.6994353806851,3226,0
1656361152820,0,3,12.45,0,0,0,2.7,765.0464038213629,79.6994353806851,3332,0
1656361152936,0,3,12.8,0,0,0,3.3,758.0560665280636,86.4002314811714,3448,0
1656361153044,0,3,13.15,0,0,0,3.3,755.0602624956501,89.28605714219886,3556,0
1656361153144,0,3,13.45,0,0,0,3.3,755.0602624956501,89.28605714219886,3656,0
1656361153250,0,3,13.75,0,0,0,2.2,755.0602624956501,89.28605714219886,3762,0
1656361153365,0,3,14.1,0,0,0,0.8,755.0602624956501,89.28605714219886,3877,0
1656361153465,0,3,14.4,0,0,0,1.2,751.0659092250161,93.14504817756014,3977,0
1656361153580,0,3,14.75,0,0,0,1.5,741.0802925459561,102.83968105745953,4092,0
1656361153691,0,3,15.1,0,0,0,1.5,741.0802925459561,102.83968105745953,4203,0
1656361153791,0,3,15.4,0,0,0,1.8,739.083215883029,104.78549517943787,4303,0
1656361153894,1,3,15.7,0,0,0,2.9,730.7010332550516,114.56002793295748,4406,0
1656361154009,1,3,16.05,0,0,0,3.7,718.2784975202864,129.6919426949878,4521,0
1656361154121,1,3,16.4,0,0,0,4.0,713.2531107538192,134.73678042761745,4633,0
1656361154225,2,3,16.7,0,0,0,4.0,713.5495778150247,132.00378782444085,4737,0
1656361154340,2,3,17.05,0,0,0,4.0,714.1211381831517,129.24782396620841,4852,0
1656361154449,2,3,17.4,0,0,0,4.0,714.1211381831517,129.24782396620841,4961,0
1656361154563,2,3,17.75,0,0,0,3.5,714.1211381831517,129.24782396620841,5075,0
1656361154663,2,3,18.05,0,0,0,3.2,714.1211381831517,129.24782396620841,5175,0
1656361154770,2,3,18.35,0,0,0,3.2,714.1211381831517,129.24782396620841,5282,0
1656361154879,2,3,18.7,0,0,0,2.9,714.1211381831517,129.24782396620841,5391,0
1656361155001,2,3,19.05,0,0,0,1.7,714.1211381831517,129.24782396620841,5513,0
1656361155118,2,3,19.4,0,0,0,0.6,712.1242869050318,131.21356637177422,5630,0
