Timestamp,Score,Lives,Chaos,Level,Enemies,Bullets,AvgBtnFreq,GoalDist,StartDist,TimeElapsed,AtTower
1656533619643,0,3,0.3,0,0,0,0.4,842.4345671920163,0.0,104,0
1656533619764,0,3,0.65,0,0,0,0.4,842.4345671920163,0.0,225,0
1656533619877,0,3,1.0,0,0,0,0.4,842.4345671920163,0.0,338,0
1656533619991,0,3,1.35,0,0,0,0.4,842.4345671920163,0.0,452,0
1656533620104,0,3,1.7,0,0,0,0.4,842.4345671920163,0.0,565,0
1656533620207,0,3,2.0,0,0,0,0.9,837.4491029310379,5.0,668,0
1656533620435,0,3,2.7,0,0,0,1.5,827.4787006322277,15.0,121,0
1656533620535,0,3,3.0,0,0,0,1.9,824.4877197387477,18.0,221,0
1656533620649,0,3,3.35,0,0,0,2.7,816.3577647085865,26.076809620810597,335,0
1656533620750,0,3,3.65,0,0,0,3.6,805.6798371561747,37.94733192202055,436,0
1656533620861,0,3,4.0,0,0,0,5.0,794.1114531348858,51.89412298131649,547,0
1656533620965,0,3,4.3,0,0,0,5.0,789.2274703784708,55.71355310873648,651,0
1656533621067,0,3,4.6,0,0,0,5.5,785.8574934426725,56.885850613311575,753,0
1656533621181,0,3,4.95,0,0,0,6.8,785.5297575521886,57.97413216254297,867,0
1656533621282,0,3,5.25,0,0,0,7.3,777.1357667743777,67.67569726275453,968,0
1656533621393,0,3,5.6,0,0,0,7.4,777.4831187877973,65.96969000988257,1079,0
1656533621494,0,3,5.9,0,0,0,8.6,775.9310536381437,70.00714249274856,1180,0
1656533621594,0,3,6.2,0,0,0,9.1,767.7532155582287,78.92401408950258,1280,0
1656533621709,0,3,6.55,0,0,0,8.3,762.050523259449,82.56512580987206,1395,0
1656533621826,0,3,6.9,0,0,0,7.1,762.050523259449,82.56512580987206,1512,0
1656533621940,0,3,7.25,0,0,0,6.1,759.0546752375615,85.44003745317531,1626,0
1656533622061,0,3,7.6,0,0,0,6.8,749.0687551887343,95.07891459203769,1747,0
1656533622168,0,3,7.95,0,0,0,7.1,739.0297693598005,105.01904589168578,1854,0
1656533622274,1,3,8.25,0,0,0,7.0,727.5390023909371,118.59595271340416,1960,0
1656533622375,1,3,8.55,0,0,0,7.2,717.225905834417,131.3202193114221,2061,0
1656533622490,1,3,8.9,0,0,0,6.8,709.2037788957417,139.17614738165446,2176,0
1656533622604,3,3,9.25,0,0,0,5.6,709.6344129197795,135.34031180694095,2290,0
1656533622704,3,3,9.55,0,0,0,4.7,709.9133749972597,133.95894893585867,2390,0
1656533622816,3,3,9.9,0,0,0,4.9,708.1306376651133,135.14806694880988,2502,0
1656533622930,4,3,10.25,0,0,0,6.3,695.5242626968524,149.64624953536256,2616,0
1656533623031,4,3,10.55,0,0,0,7.1,685.2109164337651,161.96913286178946,2717,0
1656533623131,4,3,10.85,0,0,0,7.6,674.1668932838514,173.08090593707902,2817,0
1656533623235,4,3,11.15,0,0,0,7.0,666.397028804901,178.76520914316632,2921,0
1656533623335,6,3,11.45,0,0,0,5.8,665.7221642697501,178.08424972467387,3021,0
1656533623448,6,3,11.8,0,0,0,4.6,666.2019213421707,176.6380479964608,3134,0
1656533623560,6,3,12.15,0,0,0,5.3,658.9840665752093,184.14125013152267,3246,0
1656533623660,6,3,12.45,0,0,0,6.2,649.6930044259366,194.0025773024678,3346,0
1656533623763,6,3,12.75,0,0,0,6.8,641.0117003612336,201.9504889818294,3449,0
1656533623872,6,3,13.1,0,0,0,7.2,632.2665577112236,210.37347741576173,3558,0
1656533623974,6,3,13.4,0,0,0,6.4,620.2910607126303,222.29934772733813,3660,0
1656533624075,6,3,13.7,0,0,0,6.0,613.1174438881999,229.59311836376978,3761,0
1656533624177,7,3,14.0,0,0,0,6.0,602.6051775416471,240.85887984460942,3863,0
1656533624289,9,3,14.35,0,0,0,7.2,591.1903246840226,253.77549133042774,3975,0
1656533624407,9,3,14.7,0,0,0,7.4,585.2768575640079,259.11580422660444,4093,0
1656533624521,9,3,15.05,0,0,0,7.6,584.4929426434505,259.10615585122633,4207,0
1656533624625,10,3,15.35,0,0,0,7.5,574.2821606144491,269.9481431682759,4311,0
1656533624739,12,3,15.7,0,0,0,8.0,562.0320275571491,283.98591514369156,4425,0
1656533624851,12,3,16.05,0,0,0,8.4,554.0,293.07336965340266,4537,0
1656533624958,12,3,16.35,0,0,0,7.7,553.0226035163481,293.00170647967224,4644,0
1656533625071,12,3,16.7,0,0,0,7.9,545.0330265222467,300.647634283059,4757,0
1656533625190,12,3,17.05,0,0,0,8.5,533.0337700371338,314.8793419708572,4876,0
1656533625290,12,3,17.35,0,0,0,8.1,524.2146506918707,325.7253444237952,4976,0
1656533625404,12,3,17.7,0,0,0,6.7,523.0955935581947,325.5226566615602,5090,0
1656533625517,12,3,18.05,0,0,0,6.8,523.1873469418006,326.45520366506645,5203,0
1656533625618,12,3,18.35,0,0,0,7.2,523.550379619765,328.9878417206326,5304,0
1656533625720,12,3,18.65,0,0,0,6.7,523.9179325047005,330.9289954053588,5406,0
1656533625835,12,3,19.0,0,0,0,5.3,523.5971734071909,329.2567387313432,5521,0
1656533625949,12,3,19.35,0,0,0,4.6,523.7489856792088,330.0802932621092,5635,0
1656533626050,12,3,19.65,0,0,0,5.2,524.3786799632495,333.00600595184466,5736,0
1656533626166,12,3,20.0,0,0,0,5.0,524.8475969269556,334.89252007173883,5852,0
1656533626275,12,3,20.35,0,0,0,3.6,524.5274063383152,333.6240399012038,5961,0
1656533626376,12,3,20.65,0,0,0,2.8,524.5274063383152,333.6240399012038,6062,0
1656533626482,12,3,20.95,0,0,0,2.8,524.5274063383152,333.6240399012038,6168,0
1656533626599,12,3,21.3,0,0,0,2.5,524.5274063383152,333.6240399012038,6285,0
1656533626710,12,3,21.65,0,0,0,1.9,524.5274063383152,333.6240399012038,6396,0
1656533626825,12,3,22.0,0,0,0,1.5,524.5274063383152,333.6240399012038,6511,0
1656533626938,12,3,22.35,0,0,0,1.5,524.5274063383152,333.6240399012038,6624,0
1656533627043,12,3,22.65,0,0,0,1.2,524.5274063383152,333.6240399012038,6729,0
1656533627156,12,3,23.0,0,0,0,0.6,524.5274063383152,333.6240399012038,6842,0
1656533627256,12,3,23.3,0,0,0,0.0,524.5274063383152,333.6240399012038,6942,0
1656533627377,12,3,23.65,0,0,0,0.0,524.5274063383152,333.6240399012038,7063,0
1656533627482,12,3,24.0,0,0,0,0.0,524.5274063383152,333.6240399012038,7168,0
1656533627589,12,3,24.3,0,0,0,0.4,527.5187200469762,330.7748478950599,7275,0
1656533627702,12,3,24.65,0,0,0,1.0,532.5044600752185,326.0322069980204,7388,0
1656533627806,12,3,24.95,0,0,0,1.5,525.5244999046191,332.67401461490795,7492,0
1656533627920,12,3,25.3,0,0,0,1.5,521.5361924162119,336.47585351700945,7606,0
1656533628022,12,3,27.6,0,0,1,1.7,521.5361924162119,336.47585351700945,7708,0
1656533628126,12,3,27.9,0,0,1,2.2,521.5361924162119,336.47585351700945,7812,0
1656533628236,12,3,28.25,0,0,0,2.2,521.5361924162119,336.47585351700945,7922,0
