Timestamp,Score,Lives,Chaos,Level,Enemies,Bullets,AvgBtnFreq,GoalDist,StartDist,TimeElapsed,AtTower
1.66E+12,0,3,0.25,0,0,0,0.6,842.4345672,0,108,0
1.66E+12,0,3,0.5,0,0,0,0.6,842.4345672,0,216,0
1.66E+12,0,3,0.75,0,0,0,0.6,842.4345672,0,324,0
1.66E+12,0,3,1.05,0,0,0,0.6,842.4345672,0,437,0
1.66E+12,0,3,1.3,0,0,0,0.6,842.4345672,0,548,0
1.66E+12,0,3,1.6,0,0,0,0.6,842.4345672,0,650,0
1.66E+12,0,3,1.9,0,0,0,0.6,842.4345672,0,756,0
1.66E+12,0,3,2.2,0,0,0,0.6,842.4345672,0,864,0
1.66E+12,0,3,2.8,0,0,0,1.8,825.4847061,17,103,0
1.66E+12,0,3,3.1,0,0,0,1.8,814.5182625,28,219,0
1.66E+12,0,3,3.4,0,0,0,2.4,803.5527363,39,326,0
1.66E+12,0,3,3.7,0,0,0,2.8,794.5816509,48,427,0
1.66E+12,0,3,4,0,0,0,3.9,794.0484872,48.50773134,531,0
1.66E+12,0,3,4.3,0,0,0,4.9,785.4075375,58.52349955,633,0
1.66E+12,0,3,4.65,0,0,0,4.9,781.4755274,62.09669879,750,0
1.66E+12,0,3,4.95,0,0,0,4.9,781.4755274,62.09669879,858,0
1.66E+12,0,3,5.3,0,0,0,5.1,780.477418,63.0634601,971,0
1.66E+12,0,3,5.65,0,0,0,5.8,776.9794077,68.70953355,1088,0
1.66E+12,0,3,5.95,0,0,0,6.1,765.5880093,82.3468275,1188,0
1.66E+12,0,3,6.25,0,0,0,5.5,761.7591483,84.50443775,1290,0
1.66E+12,0,3,6.55,0,0,0,4.9,762.0505233,82.56512581,1392,0
1.66E+12,0,3,6.9,0,0,0,5,757.0574615,87.36131867,1506,0
1.66E+12,0,3,7.2,0,0,0,4.5,750.0673303,94.11163584,1621,0
1.66E+12,0,3,7.5,0,0,0,4.7,737.4944068,109.4440496,1740,0
1.66E+12,1,3,7.8,0,0,0,5.9,725.1551558,125.0039999,1850,0
1.66E+12,1,3,8.1,0,0,0,7.1,713.0701228,138.0036231,1961,0
1.66E+12,1,3,8.4,0,0,0,7.2,707.255258,140.4065526,2073,0
1.66E+12,3,3,8.7,0,0,0,5.9,707.6793059,137.0328428,2185,0
1.66E+12,3,3,9,0,0,0,5,708.1306377,135.1480669,2296,0
