Timestamp,Score,Lives,Chaos,Level,Enemies,Bullets,AvgBtnFreq,GoalDist,StartDist,TimeElapsed,AtTower
1656362105503,0,3,0.3,0,0,0,0.4,842.4345671920163,0.0,104,0
1656362105604,0,3,0.6,0,0,0,0.4,842.4345671920163,0.0,205,0
1656362105717,0,3,0.95,0,0,0,0.4,842.4345671920163,0.0,318,0
1656362105838,0,3,1.3,0,0,0,0.4,842.4345671920163,0.0,439,0
1656362105948,0,3,1.65,0,0,0,0.4,842.4345671920163,0.0,549,0
1656362106058,0,3,2.0,0,0,0,0.7,840.4403607633323,2.0,659,0
1656362106273,0,3,2.65,0,0,0,1.4,829.472724084403,13.0,113,0
1656362106375,0,3,2.95,0,0,0,1.9,821.4968046194701,21.0,215,0
1656362106802,0,3,4.25,0,0,0,2.9,794.58165093337,48.0,113,0
1656362106904,0,3,4.55,0,0,0,3.1,794.58165093337,48.0,215,0
1656362107017,0,3,4.9,0,0,0,3.9,794.5017306463214,48.010415536631214,328,0
1656362107117,0,3,5.2,0,0,0,4.8,792.9098309391807,49.81967482832461,428,0
1656362107219,0,3,5.5,0,0,0,4.8,785.6570498633612,57.48912940721924,530,0
1656362107330,0,3,5.85,0,0,0,4.6,785.9974554666193,56.568542494923804,641,0
1656362107452,0,3,6.2,0,0,0,4.1,785.9974554666193,56.568542494923804,763,0
1656362107563,0,3,6.55,0,0,0,4.4,785.7225973586352,57.27128425310541,874,0
1656362107664,0,3,6.85,0,0,0,5.1,781.1843572422582,63.56886030125127,975,0
1656362107776,0,3,7.2,0,0,0,4.7,778.4201950103812,65.25335240430181,1087,0
1656362107879,0,3,7.5,0,0,0,4.4,778.4812136461611,65.0,1190,0
1656362107979,0,3,7.8,0,0,0,4.2,778.4812136461611,65.0,1290,0
1656362108091,0,3,8.15,0,0,0,4.3,777.0302439416372,68.35202996254024,1402,0
1656362108214,0,3,8.5,0,0,0,4.4,766.627027960794,81.0246875958186,1525,0
1656362108326,0,3,8.85,0,0,0,3.9,761.7591482876986,84.504437753292,1637,0
1656362108426,0,3,9.15,0,0,0,3.9,762.050523259449,82.56512580987206,1737,0
1656362108528,0,3,9.45,0,0,0,4.5,756.0588601425155,88.32326986700618,1839,0
1656362108628,0,3,9.75,0,0,0,3.9,751.0659092250161,93.14504817756014,1939,0
1656362108737,0,3,10.1,0,0,0,2.9,751.0659092250161,93.14504817756014,2048,0
1656362108840,0,3,10.4,0,0,0,2.9,751.0659092250161,93.14504817756014,2151,0
1656362108954,0,3,10.75,0,0,0,2.9,751.0659092250161,93.14504817756014,2265,0
1656362109072,0,3,11.1,0,0,0,3.2,749.0687551887343,95.07891459203769,2383,0
1656362109173,0,3,11.4,0,0,0,3.5,740.6490396942401,105.30432089900205,2484,0
1656362109273,1,3,11.7,0,0,0,3.4,728.2478973536415,120.70211265756703,2584,0
1656362109388,1,3,12.05,0,0,0,4.8,719.200945494373,129.8075498574717,2699,0
1656362109498,3,3,12.4,0,0,0,5.6,709.5139181157758,136.12494260788506,2809,0
1656362109598,3,3,12.7,0,0,0,5.0,708.768650548259,135.5912976558599,2909,0
1656362109700,3,3,13.0,0,0,0,4.9,709.1290432636362,134.16407864998737,3011,0
1656362109813,3,3,13.35,0,0,0,4.9,709.1290432636362,134.16407864998737,3124,0
1656362109921,3,3,13.65,0,0,0,4.9,709.1290432636362,134.16407864998737,3232,0
1656362110028,3,3,14.0,0,0,0,6.1,703.6831673416666,140.91841611372163,3339,0
1656362110132,3,3,14.3,0,0,0,7.0,692.288957011449,154.40207252495026,3443,0
1656362110244,3,3,14.65,0,0,0,7.2,681.2121549121097,165.8010856418015,3555,0
1656362110352,4,3,14.95,0,0,0,6.8,674.4634904870686,170.5197935724765,3663,0
1656362110459,4,3,15.3,0,0,0,5.4,672.9635948548777,170.31735084835012,3770,0
1656362110562,4,3,15.6,0,0,0,4.6,673.1894235651657,169.7056274847714,3873,0
1656362110679,4,3,15.95,0,0,0,4.6,673.1894235651657,169.7056274847714,3990,0
1656362110792,4,3,16.3,0,0,0,4.6,673.1894235651657,169.7056274847714,4103,0
1656362110897,4,3,16.6,0,0,0,4.6,673.1894235651657,169.7056274847714,4208,0
1656362111000,4,3,16.9,0,0,0,4.9,671.1929677819935,171.68575945604806,4311,0
1656362111224,4,3,17.6,0,0,0,2.7,664.2055404767412,178.61970775925033,115,0
1656362111328,4,3,17.9,0,0,0,1.3,664.2055404767412,178.61970775925033,219,0
1656362111445,5,3,18.25,0,0,0,0.9,664.9751875070227,178.21335527956373,336,0
1656362111558,5,3,18.6,0,0,0,2.3,675.4628043053148,169.54645381133747,449,0
1656362111668,5,3,18.95,0,0,0,3.6,683.264224147584,163.3217682980441,559,0
1656362111781,6,3,19.3,0,0,0,3.9,690.4527500126276,154.98709623707387,672,0
1656362111882,6,3,19.6,0,0,0,3.9,690.887110894392,152.77761616153066,773,0
1656362111983,6,3,19.9,0,0,0,3.9,691.1584478250988,151.90786681406595,874,0
1656362112083,6,3,20.2,0,0,0,3.6,691.1584478250988,151.90786681406595,974,0
1656362112189,6,3,20.5,0,0,0,3.4,691.1584478250988,151.90786681406595,1080,0
1656362112296,6,3,20.85,0,0,0,4.6,683.8457428397138,159.84054554461457,1187,0
1656362112403,6,3,21.15,0,0,0,5.6,672.3934859886731,172.93062192682936,1294,0
1656362112515,6,3,21.5,0,0,0,5.2,668.5865688151385,175.72706109191037,1406,0
1656362112615,6,3,21.8,0,0,0,3.8,668.9693565478168,174.26416728633572,1506,0
1656362112722,6,3,22.05,0,0,0,2.5,669.1965331649589,173.6663467687393,1613,0
1656362112829,6,3,22.4,0,0,0,2.8,666.9722632913605,176.23847480048167,1720,0
1656362112937,6,3,22.75,0,0,0,4.2,658.5954752349882,185.526278462109,1828,0
1656362113055,6,3,23.1,0,0,0,4.5,651.6908776406189,192.03385118254542,1946,0
1656362113158,6,3,23.4,0,0,0,4.5,651.2296062065975,191.5097908724251,2049,0
1656362113269,6,3,23.75,0,0,0,4.8,649.2333940887514,193.49418595916518,2160,0
1656362113373,6,3,24.05,0,0,0,4.0,642.2468372829873,200.44201156444223,2264,0
1656362113473,6,3,24.35,0,0,0,3.0,639.2526886920383,203.42074623793906,2364,0
1656362113582,6,3,24.7,0,0,0,3.0,639.2526886920383,203.42074623793906,2473,0
1656362113682,6,3,25.0,0,0,0,3.1,639.2526886920383,203.42074623793906,2573,0
1656362113784,6,3,25.3,0,0,0,3.7,632.2665577112236,210.37347741576173,2675,0
