Timestamp,Score,Lives,Chaos,Level,Enemies,Bullets,AvgBtnFreq,GoalDist,StartDist,TimeElapsed,AtTower
1656446525618,0,3,0.2,0,0,0,0.5,842.4345671920163,0.0,114,0
1656446525724,0,3,0.5,0,0,0,0.6,842.4345671920163,0.0,220,0
1656446525832,0,3,0.75,0,0,0,0.6,842.4345671920163,0.0,328,0
1656446525949,0,3,1.05,0,0,0,0.6,842.4345671920163,0.0,445,0
1656446526056,0,3,1.25,0,0,0,0.6,842.4345671920163,0.0,552,0
1656446526167,0,3,1.6,0,0,0,0.6,842.4345671920163,0.0,663,0
1656446526268,0,3,1.9,0,0,0,0.6,842.4345671920163,0.0,764,0
1656446526369,0,3,2.2,0,0,0,0.6,842.4345671920163,0.0,865,0
1656446526473,0,3,2.45,0,0,0,0.6,842.4345671920163,0.0,969,0
1656446526579,0,3,2.75,0,0,0,0.6,842.4345671920163,0.0,1075,0
1656446526680,0,3,3.0,0,0,0,0.1,842.4345671920163,0.0,1176,0
1656446526780,0,3,3.25,0,0,0,0.0,842.4345671920163,0.0,1276,0
1656446526885,0,3,3.55,0,0,0,0.0,842.4345671920163,0.0,1381,0
1656446526988,0,3,3.85,0,0,0,0.0,842.4345671920163,0.0,1484,0
1656446527092,0,3,4.15,0,0,0,0.0,842.4345671920163,0.0,1588,0
1656446527212,0,3,4.5,0,0,0,0.0,842.4345671920163,0.0,1708,0
1656446527312,0,3,4.8,0,0,0,0.0,842.4345671920163,0.0,1808,0
1656446527413,0,3,5.1,0,0,0,0.0,842.4345671920163,0.0,1909,0
1656446527513,0,3,5.4,0,0,0,0.0,842.4345671920163,0.0,2009,0
1656446527628,0,3,5.75,0,0,0,0.0,842.4345671920163,0.0,2124,0
1656446527741,0,3,6.1,0,0,0,0.4,839.4432678865201,3.0,2237,0
1656446527849,0,3,6.45,0,0,0,0.9,832.4638130273293,10.0,2345,0
1656446527951,0,3,6.75,0,0,0,1.2,827.4787006322277,15.0,2447,0
1656446528066,0,3,7.1,0,0,0,1.8,817.5090213569512,25.0,2562,0
1656446528178,0,3,7.45,0,0,0,2.1,811.5275719283973,31.0,2674,0
1656446528281,0,3,7.75,0,0,0,2.7,803.5527362905311,39.0,2777,0
