Timestamp(ms),Balls,Bullets,Score,AvgBtnFreq,AvgBallDist,RatioBalls,AvgBallDir,Intensity,Winning Status
1.6535E+12,2,2,7,3,16,0.5,0.29876,0.491332743,0.484160894
1.6535E+12,2,3,7,3,15,0.5,0.29876,0.491332743,0.484160894
1.6535E+12,2,3,7,3,12,0.5,0.29876,0.491332743,0.484160894
1.6535E+12,2,2,7,2,9,0.5,1.08764,0.491332743,0.484160894
1.6535E+12,2,3,7,3,4,0.5,1.08364,0.491332743,0.484160894
1.6535E+12,2,3,7,2,-3,0.5,1.07764,0.491332743,0.484160894
1.6535E+12,2,2,7,2,-6,0.5,-0.06026,0.491332743,0.484160894
1.6535E+12,2,2,7,2,-6,0.5,-0.06026,0.491332743,0.484160894
1.6535E+12,2,1,7,2,-5,0.5,-0.06026,0.491332743,0.484160894
1.6535E+12,2,1,7,1,-5,0.5,-0.06026,0.491332743,0.484160894
1.6535E+12,2,2,7,1,-4,0.5,-0.06026,0.491332743,0.484160894
1.6535E+12,2,2,7,2,-4,0.5,-0.06026,0.491332743,0.484160894
1.6535E+12,2,2,7,2,-3,0.5,-0.06026,0.491332743,0.484160894
1.6535E+12,2,2,7,2,-3,0.5,-0.06026,0.491332743,0.484160894
1.6535E+12,2,2,7,1,-2,0.5,-0.06026,0.491332743,0.485808893
1.6535E+12,2,2,7,1,-2,0,-0.06026,0.491332743,0.485808893
1.6535E+12,2,2,7,1,-2,0.5,-0.06026,0.491332743,0.485808893
1.6535E+12,2,2,7,2,-1,0.5,-0.06026,0.491332743,0.485808893
1.6535E+12,2,3,7,3,-1,0.5,-0.06026,0.491332743,0.485808893
1.6535E+12,2,4,7,3,0,0.5,-0.06026,0.491332743,0.485808893
1.6535E+12,2,3,7,3,0,0.5,-0.06026,0.491332743,0.485808893
1.6535E+12,2,3,7,2,0,0.5,-0.06026,0.491332743,0.485808893
1.6535E+12,2,3,7,1,1,0.5,-0.06026,0.491332743,0.485808893
1.6535E+12,2,2,7,0,1,0.5,-0.25733,0.491332743,0.485808893
