#Balls,#Bullets,Score,AvgBtnFreq,AvgBallDist,RatioBalls,AvgBallDir,Intensity Match,Winning Match
1,3,11,0,50,1,1.7859,0,1
1,4,11,1,41,1,1.7809,0,1
1,4,11,1,32,1,1.7759,0,1
1,3,11,2,23,1,1.98677,0,1
1,4,11,2,13,1,1.98177,0,1
1,5,11,3,5,1,1.97777,0,1
1,4,11,2,-5,0,1.97277,0,1
1,5,11,2,-17,0,1.96777,0,1
1,5,11,2,-27,0,1.96277,0,1
1,5,11,2,-36,0,1.95777,0,1
1,6,11,2,-46,0,1.95277,0,1
1,7,11,2,-56,0,1.94777,0,1
1,6,11,2,-61,0,0.87185,0,1
1,5,11,2,-59,0,-1.20742,0,1
1,6,11,3,-53,0,-1.20242,0,1
1,5,11,2,-48,0,-1.19842,0,1
1,5,11,2,-42,0,-1.19342,0,1
1,4,11,3,-37,0,-1.18942,0,1
1,4,11,2,-34,0,-1.18642,0,1
1,4,11,1,-29,0,-1.18242,0,1
1,4,11,2,-23,0,-1.17742,0,1
1,5,11,2,-17,0,-1.17242,0,1
1,5,11,1,-11,0,-1.16742,0,1
1,6,11,2,-5,0,-1.16242,0,0
1,4,11,2,-3,0,0.62257,0,0
1,4,11,2,-5,0,0.61957,0,0
1,3,11,2,-8,0,0.61457,0,0
1,1,11,2,-9,0,-2.52284,0,0
1,1,11,1,-1,0,-2.51984,0,0
1,1,11,1,11,1,-2.51484,0,0
1,2,11,1,24,1,-2.50984,0,0
1,1,11,1,37,1,-2.50484,0,0
2,1,11,2,25,1,-1.24992,0,0
2,1,11,2,31,1,-1.24742,0,0
2,2,11,2,38,1,-1.24442,0,0
2,2,11,2,43,1,0.67427,0,1
2,2,11,2,40,1,0.67177,0,1
2,2,11,2,37,1,0.66927,0,1
2,2,11,2,33,1,0.66677,0,1
2,3,11,3,30,1,0.66427,0,1
2,3,11,2,27,1,0.66177,0,1
2,4,11,2,24,1,0.65977,0,1
2,3,11,2,22,1,0.65827,0,1
2,4,11,3,19,1,0.65577,0,1
2,4,11,2,15,1,0.65327,0,1
2,4,11,3,12,1,0.65077,0,1
2,4,11,3,9,1,0.64827,0,1
2,2,11,2,10,1,-0.37821,0,1
2,4,11,2,11,1,-0.37821,0,1
2,4,11,2,12,1,-0.37821,0,1
2,4,11,2,14,0,-0.37821,0,1
2,3,11,2,15,0,0.84313,0,1
2,3,11,3,12,0,0.84013,0,1
2,4,11,2,8,0,0.83513,0,1
2,4,11,3,4,0,0.83113,0,1
2,3,11,2,1,0,0.82713,0,1
2,2,11,3,-3,0,1.24467,0,1
2,2,11,2,-8,0,1.24067,0,1
2,4,11,3,-14,0,1.23567,0,1
2,4,11,2,-19,0,1.23167,0,1
2,4,11,3,-23,0,-0.78439,0,1
2,4,11,2,-19,0,-0.78439,0,1
2,3,11,3,-16,0,-0.78439,0,1
2,3,11,2,-13,0,-0.78439,0,1
2,3,11,3,-11,0,-0.24588,0,1
2,3,11,2,-10,0,-0.24588,0,1
2,3,11,3,-9,0,-0.24588,0,0
2,2,11,2,-5,0,-1.33099,0,0
2,3,11,3,2,0,-1.32599,0,0
2,2,11,2,4,0,0.37561,0,0
2,3,11,3,3,0,0.37561,0,0
2,2,11,2,2,0,0.37561,0,0
2,2,11,2,0,0,0.37561,0,0
2,3,11,2,-2,0,0.37561,0,0
2,3,11,2,-3,0,0.37561,0,0
2,3,11,1,-5,0,0.37561,0,1
2,4,11,2,-7,0,0.37561,0,1
2,4,11,2,-9,0,0.37561,0,1
2,4,11,1,-11,0,0.37561,0,1
2,4,11,1,-12,0,0.37561,0,1
2,4,11,2,-14,0,0.46325,0,1
2,2,11,1,-11,0,-1.94468,0,1
2,2,11,2,-2,0,-1.93968,0,1
2,1,11,2,2,0,0.26213,0,0
2,1,11,2,1,0,0.26213,0,0
2,2,11,2,1,0,0.26213,0,0
2,1,11,2,0,0,0.02401,0,0
2,1,11,1,0,0,0.02401,0,0
2,1,11,1,-1,0,0.02401,0,0
2,0,11,2,-1,0,0.02401,0,0
2,1,11,1,-1,0,0.02401,0,0
2,1,11,1,-1,0,0.02401,0,0
2,1,11,1,-1,0,0.02401,0,0
2,1,11,1,-1,0,0.02401,0,0
2,1,11,0,-1,0,0.02401,0,0
2,2,11,1,-1,0,0.02401,0,0
2,2,11,1,-1,0,0.02401,0,0
2,2,11,2,-2,0,0.02401,0,1
2,2,11,2,-2,0,0.02401,0,1
2,3,11,2,-2,0,0.02401,0,1
2,3,11,1,-2,0,0.02401,0,1
2,3,11,2,-2,0,-2.01225,0,0
2,3,11,2,8,0,-2.00725,0,0
2,2,11,2,18,0,-2.00225,0,0
2,3,11,3,26,0,-1.99825,0,0
2,3,11,3,32,0,-1.99525,0,0
2,3,11,2,38,0,-1.99225,0,0
2,3,11,2,46,0,-1.98825,0,0
1,0,12,1,0,1,0,0,1
1,0,12,1,0,1,0,0,1
1,1,12,2,0,1,0,0,1
1,1,12,2,0,1,0,0,1
1,1,12,3,0,1,0,0,1
1,2,12,2,0,1,0,0,1
1,1,12,2,0,1,-0.96833,0,1
1,1,12,2,4,1,-0.96433,0,1
1,2,12,2,8,1,-0.96033,0,1
1,3,12,2,13,1,-0.95533,0,1
1,3,12,2,17,1,-0.95033,0,1
1,3,12,2,21,1,-0.94633,0,1
1,3,12,2,25,1,-0.94233,0,1
1,4,12,2,30,1,-0.93733,0,1
1,5,12,2,34,1,-0.93233,0,1
1,5,12,2,39,1,-0.92733,0,1
1,5,12,2,44,1,-0.92233,0,1
1,5,12,2,49,1,-0.91733,0,1
1,5,12,2,53,1,-0.91333,0,1
1,4,12,1,58,1,-1.78324,0,1
1,4,12,2,67,1,-1.77824,0,1
1,4,12,2,78,1,-1.77224,0,1
1,4,12,1,85,1,-1.76824,0,1
1,3,12,1,86,1,0.95767,0,1
1,4,12,2,82,1,0.95267,0,1
1,3,12,1,77,1,0.94767,0,1
1,3,12,1,72,1,0.94267,0,1
1,4,12,2,67,1,0.93767,0,1
1,4,12,2,63,1,0.93267,0,1
1,3,12,1,59,1,0.92867,0,1
1,4,12,1,55,1,0.92467,0,1
1,5,12,2,51,1,0.91967,0,1
1,3,12,1,38,1,2.9926,0,1
1,4,12,2,26,1,2.9886,0,1
1,4,12,2,11,1,2.9836,0,1
1,4,12,3,2,1,2.9806,0,1
1,3,12,2,-13,0,-1.18828,0,1
1,2,12,2,-8,0,-1.18428,0,1
1,3,12,1,-5,0,-1.18128,0,1
1,3,12,1,1,1,-1.17628,0,1
1,4,12,1,5,1,-1.17328,0,0
1,3,12,1,11,1,-1.16828,0,0
1,4,12,2,16,1,-1.16328,0,0
1,4,12,2,22,1,-1.15828,0,0
1,2,12,2,24,1,2.09585,0,0
1,2,12,1,15,1,2.09185,0,0
1,3,12,2,5,1,2.08685,0,0
1,3,12,1,-1,0,2.08385,0,0
1,4,12,2,-12,0,2.07885,0,0
1,4,12,2,-20,0,2.07485,0,0
1,4,12,2,-26,0,2.07185,0,0
1,4,12,1,-39,0,2.06585,0,0
1,5,12,2,-49,0,2.06085,0,0
1,4,12,1,-53,0,2.05885,0,0
1,2,12,2,-53,0,-3.03299,0,0
1,2,12,2,-41,0,-3.02899,0,0
1,2,12,3,-42,0,1.05134,0,0
1,2,12,2,-48,0,1.04634,0,0
1,3,12,3,-47,0,-1.39068,0,0
1,2,12,2,-40,0,-1.38568,0,0
1,2,12,2,-34,0,-1.38168,0,0
1,2,12,1,-28,0,-1.37668,0,0
1,2,12,2,-21,0,-1.37168,0,0
1,2,12,1,-14,0,-1.36668,0,0
1,4,12,2,-8,0,-1.36268,0,0
1,4,12,2,0,0,-1.35768,0,0
1,4,12,3,5,1,-1.35368,0,0
1,4,12,2,11,1,-1.34968,0,0
1,4,12,3,8,1,2.02495,0,0
1,3,12,2,10,1,-1.53823,0,0
1,3,12,2,15,1,-1.53523,0,1
1,2,12,1,23,1,-1.53023,0,1
1,2,12,1,30,1,-1.52523,0,1
1,2,12,1,38,1,-1.52023,0,1
1,2,12,1,46,1,-1.51523,0,1
1,2,12,1,53,1,-1.51023,0,1
1,2,12,1,61,1,-1.50523,0,0
1,3,12,2,68,1,-1.50023,0,0
1,4,12,1,76,1,-1.49523,0,0
1,4,12,2,82,1,-1.49123,0,0
1,3,12,2,80,1,0.87589,0,0
1,3,12,3,77,1,0.87289,0,0
1,4,12,2,73,1,0.86789,0,0
1,3,12,2,69,1,0.86389,0,0
1,2,12,2,63,1,2.42957,0,0
1,3,12,2,56,1,2.42657,0,0
1,4,12,2,46,1,2.42257,0,0
1,3,12,2,44,1,-1.07907,0,0
1,2,12,2,43,1,1.49149,0,0
1,2,12,1,40,1,1.48949,0,0
1,3,12,2,32,1,1.48449,0,0
1,1,12,1,30,1,-0.82421,0,0
1,2,12,2,34,1,-0.81921,0,0
1,2,12,3,38,1,-0.81421,0,0
1,3,12,3,42,1,-0.80921,0,0
2,3,12,2,23,1,-0.4026,0,0
2,3,12,3,24,1,-0.4006,0,0
2,3,12,2,26,1,-0.3981,0,1
2,4,12,2,28,1,-0.3961,0,1
2,4,12,2,30,1,-0.3936,0,1
2,5,12,3,32,1,-0.3911,0,1
2,5,12,2,33,1,-0.3891,0,1
2,4,12,3,33,1,1.22884,0,1
2,3,12,2,29,1,-0.92372,0,1
2,2,12,3,33,1,-0.92172,0,1
2,2,12,2,37,1,-0.91972,0,1
2,4,12,3,41,1,-0.91722,0,1
2,2,12,2,42,1,1.59969,0,1
2,2,12,3,34,1,1.59719,0,1
2,2,12,2,26,1,1.59469,0,1
2,2,12,2,20,1,1.59269,0,1
2,1,12,2,18,1,0.00674,0,1
2,2,12,2,18,1,0.00424,0,1
2,3,12,2,18,1,0.00224,0,1
2,3,12,2,16,1,0.956,0,1
2,2,12,3,13,1,0.954,0,1
2,2,12,2,9,1,0.952,0,1
2,2,12,3,7,1,0.46734,0,1
2,1,12,2,3,1,2.24174,0,1
2,1,12,3,-8,0,2.23674,0,1
2,1,12,2,-19,0,1.42273,0,1
2,2,12,3,-23,0,1.41973,0,1
2,2,12,2,-28,0,1.41673,0,1
2,2,12,2,-35,0,1.41173,0,1
2,3,12,2,-42,0,1.40673,0,1
2,3,12,2,-49,0,1.40173,0,1
2,3,12,1,-53,0,1.39873,0,1
2,3,12,2,-60,0,1.39373,0,1
2,4,12,2,-67,0,1.38873,0,0
2,4,12,1,-72,0,1.38473,0,0
2,5,12,2,-80,0,1.37973,0,0
2,5,12,2,-87,0,1.37473,0,0
2,6,12,2,-93,0,1.37073,0,0
2,4,12,2,-97,0,0.60439,0,0
2,3,12,2,-100,0,0.60439,0,0
2,3,12,1,-103,0,0.60439,0,0
2,4,12,1,-106,0,0.60439,0,0
2,2,12,0,-110,0,1.08841,0,0
2,2,12,1,-111,0,-0.47623,0,0
2,3,12,1,-109,0,-0.47623,0,0
2,3,12,2,-106,0,-0.47623,0,0
2,2,12,2,-103,0,-1.44242,0,0
2,2,12,3,-99,0,-1.44242,0,0
2,3,12,2,-92,0,-1.44242,0,0
2,4,12,3,-86,0,-1.44242,0,0
2,4,12,2,-80,0,-1.44242,0,0
2,3,12,3,-74,0,-1.35642,0,0
2,3,12,2,-69,0,-1.35642,0,0
2,3,12,2,-62,0,-1.35642,0,0
2,2,12,1,-56,0,-1.35642,0,1
2,2,12,1,-47,0,-1.35642,0,0
2,4,12,1,-41,0,-1.35642,0,0
2,3,12,1,-34,0,-1.35642,0,0
2,3,12,2,-25,0,-2.621,0,0
2,3,12,2,-13,0,-0.71115,0,0
2,3,12,3,-10,0,-0.71115,0,0
2,3,12,2,-6,0,-0.71115,0,0
2,3,12,2,-3,0,-0.71115,0,0
2,4,12,2,1,0,-0.71115,0,0
2,3,12,2,3,0,-0.35091,0,0
2,3,12,2,4,0,-0.35091,0,0
2,2,12,2,5,1,-1.712,0,0
2,4,12,3,14,1,-1.707,0,0
2,4,12,2,23,1,-1.702,0,0
2,4,12,2,31,1,-1.697,0,0
2,4,12,2,39,1,-1.692,0,0
2,2,12,2,47,1,-2.25016,0,0
2,2,12,1,59,1,-2.24516,0,0
2,2,12,1,70,1,-2.24016,0,0
2,3,12,2,84,1,-2.23416,0,0
2,4,12,1,93,1,-2.23016,0,0
2,3,12,1,97,1,0.23611,0,0
2,3,12,1,96,1,0.23611,0,0
2,3,12,1,95,1,0.23611,0,0
2,2,12,0,88,1,3.01428,0,0
2,2,12,0,82,1,3.01228,0,0
2,2,12,1,67,1,3.00728,0,0
2,2,12,1,55,1,3.00328,0,0
2,1,12,1,40,1,2.99828,0,0
2,2,12,2,25,1,2.99328,0,0
2,3,12,2,10,0,2.98828,0,0
2,3,12,2,1,0,2.98528,0,0
2,1,12,2,-11,0,1.11295,0,0
2,2,12,3,-15,0,1.11295,0,0
2,1,12,2,-20,0,2.29265,0,0
2,2,12,3,-29,0,2.28865,0,0
2,1,12,2,-30,0,-0.69448,0,0
2,1,12,3,-27,0,-0.69448,0,0
2,0,12,2,-21,0,-2.0884,0,0
3,2,12,3,-8,1,-1.3896,0,0
3,2,12,2,-2,1,-1.38626,0,0
3,2,12,3,4,1,-0.37773,0,0
3,1,12,2,7,1,-0.76983,0,0
3,2,12,2,10,1,-0.76983,0,0
3,2,12,2,14,1,-0.76983,0,0
3,2,12,2,17,1,-0.76983,0,0
3,0,12,1,22,1,-0.62229,0,0
3,1,12,2,24,1,-0.62229,0,0
3,1,12,2,27,1,-0.62229,0,1
3,1,12,2,31,1,-0.62229,0,1
3,1,12,2,33,1,-0.62229,0,1
3,2,12,2,36,1,-0.62229,0,1
3,1,12,2,38,1,0.37699,0,1
3,1,12,2,36,1,0.37365,0,1
3,3,12,2,34,1,0.36965,1,1
3,2,12,2,29,1,1.20774,1,1
3,3,12,3,22,1,1.20441,1,1
3,3,12,3,18,1,1.20174,1,1
3,3,12,3,13,1,1.19907,1,1
3,2,12,2,8,1,0.9486,1,1
3,3,12,3,5,1,0.9486,1,1
3,3,12,3,1,1,0.9486,1,1
3,3,12,2,-3,1,0.9486,1,1
3,3,12,2,-7,0,0.32259,1,1
3,3,12,2,-8,0,0.32392,1,1
3,4,12,2,-9,0,0.32492,1,1
3,4,12,1,-11,0,0.32626,1,1
3,4,12,2,-12,0,0.32792,1,1
3,4,12,2,-14,0,0.32926,1,1
3,4,12,2,-15,0,0.33092,1,1
3,4,12,2,-16,0,0.24338,1,1
3,4,12,2,-17,0,0.24438,1,1
3,5,12,2,-18,0,0.24571,1,1
3,4,12,2,-19,0,0.24705,1,1
3,3,12,2,-18,0,-0.35919,1,0
3,3,12,1,-16,1,-0.35752,1,0
3,4,12,2,-14,1,-0.35586,1,0
3,2,12,1,-13,1,-0.42721,1,0
3,2,12,2,-12,1,-0.42621,1,0
1,1,0,2,0,1,0,1,1
1,1,0,2,0,1,0,1,1
1,1,0,1,0,1,0,1,1
1,1,0,1,0,1,0,1,1
1,2,0,1,0,1,0,1,1
1,1,0,1,-1,0,1.12255,1,1
1,1,0,2,-6,0,1.11855,1,1
1,1,0,2,-10,0,1.11455,1,1
1,0,0,3,-11,0,-0.63124,1,1
1,0,0,2,-9,0,-0.62824,1,1
1,1,0,3,-6,0,-0.62324,1,1
1,1,0,2,-4,0,-0.61924,1,1
1,1,0,3,0,0,-0.61424,1,1
1,1,0,2,3,1,-0.60924,0,1
1,0,0,3,6,1,-0.95219,0,1
1,0,0,2,10,1,-0.94719,0,1
1,1,0,3,14,1,-0.94319,0,1
1,1,0,2,18,1,-0.93919,0,1
1,1,0,3,23,1,-0.93419,0,1
1,1,0,2,27,1,-0.92919,0,1
1,1,0,3,32,1,-0.92419,0,1
1,1,0,2,37,1,-0.91919,0,1
1,1,0,3,41,1,-1.24869,0,1
1,1,0,2,47,1,-1.24369,0,1
1,2,0,3,53,1,-1.23869,0,1
1,2,0,2,59,1,-1.23369,0,1
1,2,0,2,64,1,-1.22969,0,1
1,3,0,2,69,1,-1.22569,0,1
1,3,0,2,75,1,-1.22069,0,1
1,3,0,2,81,1,-1.21569,0,1
1,3,0,2,87,1,-1.21069,0,1
1,3,0,3,91,1,-1.05257,0,1
1,3,0,2,96,1,-1.04757,0,1
1,3,0,2,100,1,-1.04357,0,1
1,3,0,2,105,1,-1.03857,0,1
1,3,0,2,110,1,-1.03357,0,1
1,3,0,1,115,1,-1.02957,0,1
1,3,0,2,120,1,-0.83321,0,1
1,3,0,2,122,1,-0.83021,0,1
1,3,0,1,126,1,-0.82521,0,1
1,3,0,1,130,1,-0.82021,0,1
1,3,0,1,135,1,-0.81521,0,1
1,3,0,1,139,1,-0.81021,0,1
1,3,0,1,143,1,-0.80521,0,1
1,2,0,1,146,1,-0.61289,0,1
1,3,0,1,149,1,-0.60789,0,1
1,3,0,1,152,1,-0.60289,0,1
1,3,0,0,155,1,-0.59789,0,1
1,3,0,0,157,1,-0.59389,0,1
1,3,0,0,158,1,-0.59189,0,1
1,3,0,0,160,1,-0.58889,0,1
1,3,0,0,162,1,-0.58489,0,1
1,3,0,0,165,1,-0.58089,0,1
1,3,0,0,168,1,-0.57589,0,1
1,3,0,0,169,1,-0.57289,0,1
1,3,0,0,172,1,-0.56889,0,1
1,3,0,0,174,1,-0.56489,0,1
1,2,0,0,177,1,-0.55989,0,1
1,2,0,1,179,1,-0.55489,0,1
1,2,0,1,182,1,-0.54989,0,1
1,2,0,1,185,1,-0.54489,0,1
1,1,1,1,0,1,0,0,1
1,1,1,1,0,1,0,0,1
1,1,1,1,0,1,0,0,1
1,2,1,1,0,1,0,0,1
1,2,1,1,0,1,0,0,1
1,2,1,1,0,1,0,0,1
1,2,1,1,0,1,0,0,1
1,1,1,2,2,1,-0.92252,0,1
1,1,1,1,6,1,-0.91752,0,1
1,3,1,2,11,1,-0.91252,0,1
1,3,1,2,16,1,-0.90752,0,1
1,3,1,2,20,1,-0.90252,0,1
1,2,1,2,25,1,0.3293,0,1
1,2,1,2,23,1,0.3253,0,1
1,3,1,2,22,1,0.3203,0,1
1,3,1,2,21,1,0.3173,0,1
1,3,1,3,19,1,0.3123,0,1
1,2,1,2,18,1,0.3093,0,1
1,2,1,2,17,1,0.3053,0,1
1,2,1,1,15,1,0.2993,0,1
1,3,1,2,14,1,0.2943,0,1
1,3,1,1,13,1,0.2903,0,1
1,3,1,2,11,1,0.2853,0,1
1,3,1,2,10,1,0.2803,0,1
1,3,1,2,8,1,0.2753,0,1
1,4,1,2,7,1,0.2703,0,1
1,4,1,2,6,1,0.2663,0,1
1,4,1,2,5,1,0.2623,0,1
1,4,1,2,3,1,0.2573,0,1
1,4,1,2,2,1,0.2523,0,1
1,5,1,2,1,1,0.2493,0,1
1,5,1,2,0,1,0.2453,0,1
1,4,1,2,-1,0,0.2403,0,1
1,4,1,2,-2,0,0.2353,0,1
1,4,1,2,-3,0,0.2303,0,1
1,4,1,2,-5,0,0.2253,0,1
1,4,1,2,-6,0,0.2203,0,1
1,5,1,2,-7,0,0.2153,0,1
1,4,1,2,-8,0,0.2113,0,1
1,4,1,2,-8,0,0.2073,0,1
1,4,1,1,-9,0,0.2043,0,1
1,5,1,2,-10,0,0.1993,0,1
1,5,1,1,-11,0,0.1953,0,1
1,5,1,1,-12,0,0.1903,0,1
1,4,1,1,-13,0,0.1853,0,1
1,4,1,2,-14,0,0.1803,0,1
1,4,1,1,-14,0,0.1763,0,1
1,4,1,2,-15,0,0.1723,0,1
1,3,1,2,-16,0,0.1673,0,1
1,2,1,2,-13,0,-1.42447,0,1
1,3,1,2,-6,0,-1.41947,0,1
1,3,1,2,-1,0,-1.41547,0,1
1,3,1,2,6,1,-1.41047,0,1
1,4,1,2,12,1,-1.40647,0,1
1,4,1,2,19,1,-1.40147,0,1
1,3,1,2,27,1,-1.39547,0,1
1,2,1,2,30,1,0.90772,0,1
1,2,1,1,25,1,0.90272,0,1
1,2,1,2,22,1,0.89872,0,1
1,3,1,2,17,1,0.89372,0,1
1,3,1,2,13,1,0.88872,0,1
1,3,1,2,8,1,0.88372,0,1
1,3,1,3,6,1,-1.11325,0,1
1,3,1,2,9,1,-1.11025,0,1
1,3,1,3,15,1,-1.10525,0,1
1,3,1,2,20,1,-1.10025,0,1
1,4,1,3,26,1,-1.09525,0,1
1,3,1,2,31,1,-1.09025,0,1
1,3,1,2,37,1,-1.08525,0,1
1,3,1,1,42,1,-1.08025,0,1
1,3,1,2,46,1,-1.07625,0,1
1,3,1,1,52,1,-1.07125,0,1
1,4,1,2,57,1,-1.06625,0,1
1,4,1,2,61,1,-1.06225,0,1
1,4,1,3,67,1,-1.05725,0,1
1,4,1,2,72,1,-1.05225,0,1
1,5,1,3,74,1,-1.05025,0,1
1,4,1,2,78,1,-1.04625,0,1
1,4,1,3,82,1,-1.04225,0,1
1,4,1,2,88,1,-1.03725,0,1
1,3,1,2,93,1,-1.03225,0,1
1,3,1,2,97,1,-0.80147,0,1
1,3,1,2,99,1,-0.79847,0,1
1,4,1,1,102,1,-0.79447,0,1
1,3,1,1,103,1,1.76883,0,1
1,2,1,2,94,1,1.76383,0,1
1,3,1,2,87,1,1.75983,0,1
1,3,1,2,82,1,1.75683,0,1
1,3,1,2,73,1,1.75183,0,1
1,3,1,3,66,1,1.74783,0,1
1,3,1,2,57,1,1.74283,0,1
2,4,1,2,24,1,0.86892,0,1
2,4,1,2,20,1,0.86642,0,1
2,3,1,3,20,1,-0.17273,0,1
2,3,1,2,20,1,-0.17073,0,1
2,3,1,3,21,1,-0.16873,0,1
2,3,1,2,22,1,-0.16623,0,1
2,3,1,2,23,1,-0.16373,0,1
2,2,1,1,25,1,-0.61248,0,1
2,2,1,1,27,1,-0.61048,0,1
2,2,1,1,30,1,-0.60848,0,1
2,2,1,1,33,1,-0.60598,0,1
2,2,1,2,36,1,-0.60348,0,1
2,1,1,2,39,1,-0.54705,0,1
2,1,1,2,40,1,-0.54555,0,1
2,2,1,1,43,1,-0.54305,0,1
2,2,1,1,46,1,-0.54055,0,1
2,2,1,0,49,1,-0.53805,0,1
2,2,1,0,51,1,-0.53555,0,1
2,2,1,0,54,1,-0.53305,0,1
2,2,1,0,57,1,-0.53055,0,1
2,2,1,1,59,1,-0.52855,0,1
2,2,1,1,61,1,-0.52655,0,1
2,3,1,2,63,1,-0.52405,0,1
2,3,1,2,66,1,-0.52155,0,1
2,3,1,2,69,1,-0.51905,0,1
2,3,1,1,71,1,-0.51655,0,1
2,2,1,2,73,1,-0.51455,0,1
2,1,1,1,78,1,-1.26327,0,1
2,2,1,2,83,1,-1.25927,0,1
2,2,1,2,89,1,-1.25427,0,1
2,2,1,2,96,1,-1.24927,0,1
2,1,1,1,102,1,-1.24427,0,1
2,1,1,1,108,1,-1.23927,0,1
2,1,1,0,114,1,-1.23427,0,1
1,1,2,1,0,1,0,0,1
1,1,2,2,0,1,0,0,1
1,1,2,2,0,1,0,0,1
1,1,2,3,0,1,0,0,1
1,0,2,2,0,1,1.48103,0,1
1,1,2,3,-4,0,1.47803,0,1
1,1,2,2,-12,0,1.47303,0,1
1,1,2,3,-19,0,1.46803,0,1
1,0,2,3,-25,0,-1.44354,0,1
1,0,2,3,-19,0,-1.43954,0,1
1,1,2,3,-12,0,-1.43454,0,1
1,1,2,3,-8,0,-1.43154,0,1
1,1,2,3,-1,0,-1.42654,0,1
1,2,2,2,6,1,-1.42154,0,1
1,2,2,3,12,1,-1.41754,0,1
1,2,2,2,16,1,-1.41454,0,1
1,2,2,3,21,1,-1.52408,0,1
1,2,2,2,27,1,-1.52008,0,1
1,2,2,3,36,1,-1.51408,0,1
1,2,2,2,44,1,-1.50908,0,1
1,3,2,3,51,1,-1.50408,0,1
1,3,2,2,57,1,-1.50008,0,1
1,3,2,2,65,1,-1.49508,0,1
1,3,2,2,72,1,-1.49008,0,1
1,3,2,2,80,1,-1.48508,0,1
1,4,2,2,87,1,-1.48008,0,1
1,4,2,2,94,1,-1.47508,0,1
1,5,2,3,100,1,-1.47108,0,1
1,5,2,2,108,1,-1.46608,0,1
1,4,2,3,115,1,-1.46108,0,1
1,4,2,2,122,1,-1.45608,0,1
1,5,2,3,128,1,-1.45208,0,1
1,4,2,2,135,1,-1.44708,0,1
1,4,2,2,143,1,-1.44208,0,1
1,4,2,1,150,1,-1.43708,0,1
1,4,2,1,157,1,-1.43208,0,1
1,3,2,0,164,1,-1.42708,0,1
1,3,2,0,171,1,-1.42208,0,1
1,3,2,0,177,1,-1.41808,0,1
1,3,2,0,184,1,-1.41308,0,1
1,1,3,2,0,1,0,0,1
1,1,3,2,0,1,0,0,1
1,1,3,1,0,1,0,0,1
1,1,3,2,0,1,0,0,1
1,1,3,2,0,1,0,0,1
1,2,3,2,0,1,0,0,1
1,2,3,2,0,1,0,0,1
1,2,3,3,0,1,0,0,1
1,2,3,2,0,1,0,0,1
1,2,3,3,1,1,-1.27773,0,1
1,2,3,2,6,1,-1.27373,0,1
1,2,3,3,13,1,-1.26873,0,1
1,2,3,2,18,1,-1.26473,0,1
1,2,3,2,24,1,-1.25973,0,1
1,4,3,2,29,1,-1.25573,0,1
1,4,3,2,32,1,-1.25373,0,1
1,3,3,1,36,1,-0.94497,0,1
1,2,3,1,41,1,-0.93997,0,1
1,2,3,1,44,1,-0.93697,0,1
1,3,3,1,47,1,-0.93297,0,1
1,3,3,1,52,1,-0.92797,0,1
1,3,3,1,56,1,-0.92397,0,1
1,3,3,2,59,1,-0.91997,0,1
1,3,3,2,64,1,-0.91497,0,1
1,4,3,2,68,1,-0.91097,0,1
1,4,3,2,73,1,-0.90497,0,1
1,4,3,2,77,1,-0.90097,0,1
1,4,3,1,82,1,-0.89497,0,1
1,4,3,2,87,1,-0.88997,0,1
1,5,3,1,91,1,-0.88497,0,1
1,4,3,1,95,1,-0.87997,0,1
1,2,3,1,92,1,1.57916,0,1
1,2,3,1,84,1,1.57416,0,1
1,2,3,0,76,1,1.56916,0,1
1,3,3,1,68,1,1.56416,0,1
1,2,3,1,60,1,1.55916,0,1
1,3,3,2,52,1,1.55416,0,1
1,2,3,2,44,1,1.72447,0,1
1,2,3,3,38,1,1.72047,0,1
1,2,3,2,31,1,1.71647,0,1
1,1,3,2,22,1,1.71147,0,1
1,0,3,1,14,1,-1.38132,0,1
1,0,3,1,19,1,-1.37732,0,1
1,1,3,1,26,1,-1.37232,0,1
1,1,3,1,34,1,-1.36732,0,1
1,1,3,2,40,1,-1.36332,0,1
1,1,3,2,45,1,-1.35932,0,1
1,1,3,2,53,1,-1.35332,0,1
1,1,3,1,60,1,-1.34832,0,1
1,1,3,2,67,1,-1.34332,0,1
1,1,3,1,73,1,-1.33832,0,1
1,2,3,1,81,1,-1.33232,0,1
1,3,3,2,89,1,-1.32632,0,1
1,3,3,2,97,1,-1.32032,0,1
1,3,3,1,103,1,-1.31632,0,1
1,3,3,2,108,1,-1.31232,0,1
1,3,3,2,113,1,-1.30832,0,1
1,3,3,1,120,1,-1.30332,0,1
1,2,3,2,126,1,-1.29832,0,1
1,2,3,2,131,1,-1.29432,0,1
1,3,3,2,137,1,-1.29032,0,1
1,4,3,2,143,1,-1.28532,0,1
1,4,3,2,149,1,-1.28032,0,1
1,4,3,1,156,1,-1.27532,0,1
1,4,3,1,162,1,-1.27032,0,1
1,4,3,0,168,1,-1.26532,0,1
1,4,3,0,175,1,-1.26032,0,1
1,3,3,0,180,1,-1.25632,0,1
1,2,3,1,185,1,-1.25232,0,1
1,0,4,1,0,1,0,0,1
1,0,4,1,0,1,0,0,1
1,0,4,2,0,1,0,0,1
1,0,4,1,0,1,0,0,1
1,1,4,2,0,1,0,0,1
1,1,4,2,0,1,0,0,1
1,2,4,3,0,1,0,0,1
1,2,4,2,0,1,0,0,1
1,1,4,2,1,1,-1.35341,0,1
1,2,4,2,5,1,-1.35041,0,1
1,2,4,2,11,1,-1.34641,0,1
