Timestamp(ms)	#Balls	#Bullets	Score	AvgBtnFreq	AvgBallDist	RatioBalls	AvgBallDir
1653423577143	3	2	8	4	-6	0.3333333333333333	-0.14559
1653423577243	3	2	8	3	-5	0.3333333333333333	-0.14425
1653423577346	3	3	8	3	-4	0.3333333333333333	-0.14225
1653423577469	3	2	8	3	-2	0.3333333333333333	-0.55442
1653423577569	3	2	8	3	0	0.3333333333333333	-0.55308
1653423577692	3	3	8	3	1	0.3333333333333333	0.29834
1653423577827	3	2	8	3	0	0.3333333333333333	0.29700
1653423577928	3	2	8	3	-2	0.3333333333333333	0.29500
1653423578038	3	2	8	3	-4	0.3333333333333333	0.29267
1653423578155	3	1	8	2	-6	0.3333333333333333	0.29034
1653423578268	3	1	8	2	-8	0.6666666666666666	0.28800
1653423578379	3	1	8	2	-11	0.6666666666666666	0.28567
1653423578481	3	3	8	2	-12	0.6666666666666666	0.28367
1653423578585	3	2	8	2	-9	0.6666666666666666	-1.10170
1653423578694	3	2	8	3	-4	0.6666666666666666	-1.10004
1653423578811	3	3	8	3	4	0.6666666666666666	-1.09770
1653423578911	3	3	8	4	11	0.6666666666666666	-1.09570
1653423579026	3	3	8	3	19	0.6666666666666666	-1.09337
1653423579126	3	3	8	3	26	0.6666666666666666	-1.09137
1653423579242	3	2	8	2	31	0.3333333333333333	-0.92018
1653423579356	3	2	8	1	35	0.3333333333333333	-0.91884
1653423579474	3	4	8	1	40	0.6666666666666666	-0.91684
1653423579590	3	4	8	2	47	0.6666666666666666	-0.91451
1653423579709	3	3	8	2	54	0.6666666666666666	-0.91218
1653423580428	1	1	9	3	0	1.0	0.00000
1653423580529	1	1	9	2	0	1.0	0.00000
1653423580630	1	1	9	1	0	1.0	0.00000
1653423580744	1	1	9	0	0	1.0	0.00000
1653423580859	1	2	9	2	0	1.0	0.00000
1653423580970	1	2	9	3	0	1.0	0.00000
1653423581087	1	4	9	4	0	1.0	0.00000
1653423581201	1	4	9	4	0	1.0	0.00000
1653423581316	1	4	9	5	0	1.0	0.00000
1653423581416	1	4	9	4	1	1.0	-0.97043
1653423581526	1	3	9	3	4	1.0	-0.96743
1653423581626	1	4	9	4	9	1.0	-0.96243
1653423581740	1	4	9	4	15	1.0	-0.95543
1653423581854	1	5	9	4	22	1.0	-0.94843
1653423581954	1	5	9	3	28	1.0	-0.94243
1653423582069	1	5	9	3	34	1.0	-0.93543
1653423582184	1	6	9	2	41	1.0	-0.92843
1653423582300	1	5	9	2	47	1.0	-1.87524
1653423582432	1	6	9	2	55	1.0	-1.87124
1653423582533	1	6	9	2	64	1.0	-1.86624
1653423582647	1	5	9	3	77	1.0	-1.85924
1653423582784	1	4	9	3	90	1.0	-1.66588
1653423582892	1	5	9	3	98	1.0	-1.66088
1653423582999	1	4	9	3	99	1.0	2.24858
1653423583119	1	4	9	4	93	1.0	-1.10615
1653423583240	1	3	9	3	99	1.0	-1.10115
1653423583356	1	3	9	2	106	1.0	-1.09415
1653423583458	1	3	9	3	113	1.0	-1.08815
1653423583571	1	3	9	3	121	1.0	-1.08115
1653423583686	1	3	9	2	128	1.0	-1.07415
1653423583801	1	3	9	3	136	1.0	-1.06715
1653423583910	1	3	9	4	136	1.0	-0.79881
1653423584014	1	2	9	4	139	1.0	-0.79481
1653423584131	1	2	9	3	143	1.0	-0.78981
1653423584246	1	3	9	4	148	1.0	-0.78281
1653423584359	1	3	9	3	154	1.0	-0.77581
1653423584477	1	4	9	3	160	1.0	-0.76881
1653423584593	1	4	9	2	165	1.0	-0.76181
1653423584695	1	4	9	3	165	1.0	1.04212
1653423584806	1	4	9	2	159	1.0	1.03712
1653423584920	1	5	9	3	152	1.0	1.03012
1653423585020	1	5	9	2	146	1.0	1.02412
1653423585123	1	3	9	2	148	1.0	-0.94093
1653423585232	1	3	9	1	151	1.0	-0.93693
1653423585344	1	3	9	1	158	1.0	-0.92993
1653423585478	1	2	9	0	163	1.0	-0.12387
1653423585588	1	2	9	0	163	1.0	-0.11987
1653423585697	1	2	9	0	164	1.0	-0.11387
1653423585811	1	2	9	0	165	1.0	-0.10687
1653423585937	1	1	9	0	163	1.0	2.10886
1653423586050	1	1	9	0	155	1.0	2.10486
1653423586158	1	1	9	0	142	1.0	2.09886
1653423586271	1	0	9	0	127	1.0	2.09186
1653423586386	1	0	9	0	113	1.0	2.08486
1653423586502	1	0	9	1	98	1.0	2.07786
1653423586617	1	1	9	2	84	1.0	2.07086
1653423586731	1	2	9	2	69	1.0	2.06386
1653423586831	1	3	9	3	57	1.0	2.05786
1653423586945	1	3	9	3	42	1.0	2.05086
1653423587052	1	3	9	3	38	1.0	-1.79172
1653423587171	1	4	9	3	47	1.0	-1.78772
1653423587286	1	4	9	3	59	1.0	-1.78072
1653423587401	1	6	9	3	72	1.0	-1.77372
1653423587502	1	6	9	4	82	1.0	-1.76772
1653423587613	1	5	9	3	77	1.0	2.51468
1653423587719	1	5	9	2	67	1.0	2.51068
1653423587834	1	5	9	3	49	1.0	2.50368
1653423587962	1	5	9	3	42	1.0	-0.24495
1653423588073	1	5	9	2	43	1.0	-0.24195
1653423588191	1	3	9	3	40	1.0	1.83439
1653423588301	1	4	9	4	31	1.0	1.82939
1653423588415	2	1	9	3	9	1.0	-0.03512
1653423588538	2	1	9	2	9	1.0	-0.03312
1653423588647	2	1	9	2	9	1.0	-0.03062
1653423588761	2	2	9	2	9	1.0	-0.02712
1653423588877	2	3	9	2	10	1.0	-0.02362
1653423588981	2	3	9	2	10	1.0	-0.02062
1653423589091	2	2	9	3	8	1.0	0.42700
1653423589198	2	2	9	3	6	1.0	0.42450
1653423589301	2	2	9	3	4	1.0	-0.11610
1653423589414	2	2	9	3	5	1.0	-0.11410
1653423589514	2	2	9	3	6	1.0	-0.11110
1653423589631	2	3	9	3	6	1.0	-0.10760
1653423589738	2	2	9	3	5	1.0	1.00503
1653423589848	2	2	9	2	2	1.0	1.00353
1653423589957	2	3	9	4	-4	0.5	1.00053
1653423590062	2	2	9	4	-7	0.5	-0.15519
1653423590165	2	2	9	4	-6	0.5	-0.15519
1653423590283	2	2	9	5	-5	0.5	-0.15519
1653423590396	2	3	9	5	-4	0.5	-0.15519
1653423590510	2	2	9	2	-4	0.5	-0.15519
1653423590626	2	2	9	2	-3	0.5	-0.15519
1653423590742	2	3	9	2	-2	0.5	-0.15519
1653423590863	2	2	9	2	8	0.5	-2.47440
1653423590967	2	2	9	2	18	0.5	-2.47040
1653423591081	2	4	9	4	35	0.5	-2.46340
1653423591182	2	3	9	5	50	0.5	-2.45740
1653423591294	2	2	9	4	64	0.5	-1.94796
1653423591398	2	3	9	4	70	0.5	-1.94496
1653423591509	2	2	9	4	82	0.5	-1.93896
1653423592191	1	1	10	1	0	1.0	0.00000
1653423592305	1	1	10	1	0	1.0	0.00000
1653423592408	1	1	10	0	0	1.0	0.00000
1653423592518	1	2	10	1	0	1.0	0.00000
1653423592637	1	2	10	2	0	1.0	0.00000
1653423592755	1	1	10	2	1	1.0	-0.81040
1653423592882	1	2	10	4	5	1.0	-0.80540
1653423592983	1	3	10	4	10	1.0	-0.79940
1653423593099	1	4	10	4	15	1.0	-0.79240
1653423593199	1	4	10	4	20	1.0	-0.78640
1653423593302	1	4	10	5	25	1.0	-0.78040
1653423593410	1	3	10	3	31	1.0	-2.14210
1653423593524	1	3	10	5	40	1.0	-2.13810
1653423593625	1	4	10	4	53	1.0	-2.13210
1653423593740	1	4	10	3	68	1.0	-2.12510
1653423593854	1	3	10	3	66	1.0	2.06173
1653423593959	1	4	10	4	59	1.0	2.05873
1653423594075	1	3	10	2	45	1.0	2.05173
1653423594175	1	4	10	3	33	1.0	2.04573
1653423594277	1	4	10	3	21	1.0	2.03973
1653423594377	1	5	10	3	8	1.0	2.03373
1653423594490	1	4	10	3	-6	0.0	2.02673
1653423594593	1	5	10	4	-18	0.0	2.02073
1653423594708	1	5	10	4	-32	0.0	2.01373
1653423594817	1	5	10	4	-46	0.0	2.00673
1653423594917	1	7	10	4	-58	0.0	2.00073
1653423595044	1	5	10	4	-65	0.0	-1.47156
1653423595148	1	5	10	4	-59	0.0	-1.46756
1653423595253	1	4	10	3	-51	0.0	-1.46156
1653423595364	1	4	10	4	-40	0.0	-1.39346
1653423595475	1	3	10	3	-35	0.0	-1.38946
1653423595580	1	4	10	3	-28	0.0	-1.38446
1653423595681	1	3	10	2	-20	0.0	-1.37846
1653423595797	1	3	10	3	-18	0.0	0.48385
1653423595897	1	3	10	2	-20	0.0	0.47885
1653423595997	1	3	10	3	-23	0.0	0.47285
1653423596097	1	2	10	3	-17	0.0	-2.51869
1653423596201	1	3	10	3	-4	0.0	-2.51369
1653423596302	1	3	10	2	11	1.0	-2.50769
1653423596405	1	3	10	2	26	1.0	-2.50169
1653423596518	1	4	10	2	44	1.0	-2.49469
1653423596634	1	4	10	2	61	1.0	-2.48769
1653423596750	1	5	10	2	78	1.0	-2.48069
1653423596865	1	5	10	3	96	1.0	-2.47369
1653423596967	1	6	10	4	111	1.0	-2.46769
1653423597080	1	5	10	4	128	1.0	-2.46069
1653423597181	1	5	10	3	137	1.0	0.87326
1653423597302	1	5	10	4	133	1.0	0.86926
1653423597409	1	5	10	3	128	1.0	0.86326
1653423597521	1	4	10	2	122	1.0	0.85626
1653423597634	1	5	10	1	116	1.0	0.84926
1653423597747	1	4	10	2	109	1.0	0.84226
1653423597850	1	4	10	2	104	1.0	0.83626
1653423597966	1	4	10	2	98	1.0	0.82926
1653423598084	1	4	10	3	93	1.0	0.82226
1653423598198	1	4	10	4	87	1.0	0.81526
1653423598298	1	4	10	3	82	1.0	0.80926
1653423598413	1	3	10	2	76	1.0	1.55867
1653423598551	1	3	10	2	70	1.0	1.55467
1653423598662	1	3	10	2	62	1.0	1.54967
1653423598779	1	4	10	2	52	1.0	1.54267
1653423598892	1	4	10	2	41	1.0	1.53567
1653423599003	1	3	10	2	30	1.0	1.52867
1653423599104	1	3	10	2	19	1.0	1.52267
1653423599219	1	3	10	1	9	1.0	1.51567
1653423599333	1	2	10	1	0	1.0	2.47955
1653423599453	1	3	10	2	-7	0.0	2.47655
1653423599566	1	3	10	4	-20	0.0	2.47155
1653423599668	1	4	10	5	-34	0.0	2.46555
1653423599770	1	3	10	5	-32	0.0	-1.61981
1653423599872	1	3	10	4	-27	0.0	-1.61681
1653423599987	2	1	10	3	-8	0.5	-0.64037
1653423600111	2	2	10	2	-5	0.5	-0.63837
1653423600214	2	2	10	1	-3	0.5	-0.63637
1653423600326	2	2	10	1	2	1.0	-0.63287
1653423600427	2	3	10	2	5	1.0	-0.62987
1653423600538	2	3	10	2	10	1.0	-0.62637
1653423600653	2	4	10	2	15	1.0	-0.62287
1653423600772	2	4	10	2	16	1.0	-0.19320
1653423600877	2	4	10	2	17	1.0	-0.19070
1653423600978	2	3	10	2	18	1.0	-0.18770
1653423601092	2	4	10	3	20	1.0	-0.18420
1653423601206	2	3	10	2	21	1.0	-0.18070
1653423601318	2	3	10	2	22	1.0	-0.17720
1653423601431	2	5	10	3	24	1.0	-0.17370
1653423601550	2	5	10	2	25	1.0	-0.17020
1653423601664	2	5	10	2	26	1.0	-0.16670
1653423601780	2	5	10	4	27	1.0	-0.16320
1653423601895	2	5	10	4	28	1.0	-0.15970
1653423602008	2	5	10	4	29	1.0	-0.15620
1653423602121	2	6	10	5	30	1.0	-0.15270
1653423602225	2	5	10	4	28	1.0	1.28077
1653423602350	2	6	10	2	23	1.0	1.27877
1653423602454	2	4	10	2	16	1.0	1.27577
1653423602581	2	2	10	1	13	1.0	0.89794
1653423602698	2	2	10	1	9	1.0	0.89594
1653423602810	2	2	10	2	4	1.0	0.89294
1653423602927	2	2	10	2	-3	0.5	0.88944
1653423603039	2	2	10	2	-9	0.5	0.88594
1653423603139	2	2	10	3	-10	0.5	0.11555
1653423603241	2	2	10	2	-10	0.5	0.11555
1653423603348	2	1	10	2	-14	0.5	1.71954
1653423603467	2	1	10	2	-22	0.5	1.71554
1653423603582	2	3	10	3	-34	0.0	1.70854
1653423603683	2	3	10	3	-44	0.0	1.70254
1653423603794	2	3	10	3	-56	0.0	1.69554
1653423603896	2	4	10	3	-66	0.0	1.68954
1653423604030	2	3	10	3	-74	0.0	1.58453
1653423604140	2	4	10	3	-81	0.0	1.58053
1653423604241	2	4	10	3	-90	0.0	1.57453
1653423604342	2	4	10	3	-100	0.0	1.56853
1653423604460	2	3	10	2	-111	0.0	1.56153
1653423604570	2	3	10	2	-121	0.0	1.55453
1653423604682	2	3	10	2	-130	0.0	1.68258
1653423604796	2	2	10	2	-136	0.0	0.31657
1653423604899	2	2	10	2	-138	0.0	0.31657
1653423605014	2	3	10	3	-139	0.0	0.31657
