Timestamp(ms)	Intensity	Winning Status
1653423454574	0.5	0.5
1653423454687	0.5	0.5
1653423454803	0.5	0.5
1653423454915	0.5	0.5
1653423455030	0.5	0.5
1653423455144	0.5	0.5
1653423455256	0.5	0.5
1653423455370	0.5	0.5
1653423455486	0.5	0.5
1653423455601	0.5	0.5
1653423455715	0.5	0.5
1653423455828	0.5	0.5
1653423455928	0.5	0.5
1653423456028	0.5	0.5
1653423456144	0.5	0.5
1653423456255	0.5	0.5
1653423456369	0.4909970397045808	0.5
1653423456469	0.5037995544297617	0.5
1653423456582	0.4972380748924223	0.5
1653423456696	0.4322946867275002	0.5
1653423456810	0.055635242774742855	0.5
1653423456924	0.0	0.5
1653423457024	0.0	0.5
1653423457124	0.0	0.5
1653423457236	0.0	0.5
1653423457337	0.0	0.5
1653423457451	0.0	0.5
1653423457567	0.0	0.5
1653423457682	0.0	0.5
1653423457798	0.0	0.5
1653423457910	0.0	0.4511856440931425
1653423458024	0.0	0.40256965849787896
1653423458138	0.0	0.3782921842097232
1653423458252	0.0	0.37678151799066134
1653423458365	0.0	0.3663441877498703
1653423458478	0.0	0.3665730765709403
1653423458592	0.0	0.4698782311471908
1653423458704	0.0	0.4815668202764977
1653423458818	0.0	0.48309274575029754
1653423458932	0.0	0.48309274575029754
1653423459046	0.0	0.4750816370128483
1653423459159	0.0	0.4726554155095065
1653423459272	0.0	0.46881008331553087
1653423459386	0.0	0.46801660206915496
1653423459500	0.0	0.46801660206915496
1653423459613	0.0	0.46801660206915496
1653423459713	0.0	0.467329935605945
1653423459828	0.0	0.467329935605945
1653423459940	0.0	0.4699240089114048
1653423460040	0.0	0.47532578508865625
1653423460155	0.0	0.49630726035340433
1653423460269	0.0	0.5263679921872616
1653423460382	0.0	0.554536576433607
1653423460496	0.0	0.5774864955595569
1653423460596	0.0	0.6131626331369976
1653423460708	0.0	0.6272621845149082
1653423460823	0.0	0.6283303323465682
1653423460938	0.0	0.6239661854915006
1653423461050	0.0	0.6224250007629627
1653423461164	0.0	0.6224250007629627
1653423461264	0.002487258522293756	0.6208838160344249
1653423461376	0.003982665486617631	0.6180303353984191
1653423461489	0.026673177282021565	0.6134372997222816
1653423461603	0.030213324381237194	0.6102328562273018
1653423461716	0.02833643604846342	0.6095767082735679
1653423461816	0.017136143070772436	0.6095767082735679
1653423461930	0.005050813318277558	0.6117587817011018
1653423462030	0.0035401470992156847	0.6117587817011018
1653423462142	0.009414960173345144	0.6117587817011018
1653423462255	0.010071108127079065	0.6117587817011018
1653423462367	0.010895107882931021	0.6117587817011018
1653423462482	0.010895107882931021	0.6117587817011018
1653423462596	0.010895107882931021	0.6132541886654256
1653423462711	0.010895107882931021	0.6164128543961913
1653423462811	0.012527848139896824	0.619632557145909
1653423462926	0.016495254371776458	0.6249427777947325
1653423463039	0.016495254371776458	0.6433149204992828
1653423463153	0.0182653279213843	0.6498764000366222
1653423463266	0.052018799401837235	0.6529892880031739
1653423463379	0.06118961149937435	0.6577349162266914
1653423463491	0.06118961149937435	0.6598559526352733
1653423463607	0.06118961149937435	0.6598559526352733
1653423463720	0.058626056703390605	0.6708883938108463
1653423463833	0.05679494613483077	0.6864528336436049
1653423463947	0.05345316934720906	0.6875209814752647
1653423464061	0.050309762871181385	0.6898709067049165
